학교명,주소,위도,경도
운리초등학교,광주광역시 서구 풍암운리로23번길 5(풍암동),35.123515,126.865795
대반초등학교,광주광역시 광산구 사암로340번길 19(월곡동),35.1756504,126.8091228
첨단초등학교,광주광역시 광산구 임방울대로 727-20(월계동),35.2043654,126.8439117
어룡초등학교,광주광역시 광산구 소촌로 122(소촌동. 어룡초등학교),35.1550744,126.7933254
봉산초등학교,광주광역시 광산구 산월로 57. 봉산초등학교 (산월동),35.2094282,126.8438507
영천초등학교,광주광역시 광산구 목련로 123. 영천초등학교 (월곡동),35.1725973,126.8116672
월봉초등학교,광주광역시 광산구 산월로 101(산월동),35.2093289,126.8480356
신창초등학교,광주광역시 광산구 신창로162번길 10(신창동),35.1978689,126.8411454
불로초등학교,광주광역시 남구 제석로80번길 58-5. 불로초등학교 (봉선동),35.1206748,126.9140962
만호초등학교,광주광역시 서구 금화로 53(금호동),35.1284035,126.8591014
수문초등학교,광주광역시 광산구 신창로105번길 9(신창동),35.1944327,126.836892
도산초등학교,광주광역시 광산구 송정외로 6(도산동),35.1261906,126.7917658
진남초등학교,광주광역시 남구 효우로60번길 12(노대동. 진남초등학교),35.10908,126.9023476
수완초등학교,광주광역시 광산구 장덕로 143(수완동. 수완초등학교),35.1978737,126.8244361
광주삼육초등학교,광주광역시 남구 회서로 30. 광주삼육초등학교 (주월동),35.1353087,126.8879641
살레시오초등학교,광주광역시 서구 전평길 40-1. 살레시오초등학교 (매월동),35.1185993,126.8507882
광주송원초등학교,광주광역시 남구 송암로 73. (송하동. 송원초등학교) (송하동),35.1085464,126.8715681
진제초등학교,광주광역시 남구 서문대로654번길 45(진월동),35.1157392,126.9033567
고실초등학교,광주광역시 광산구 풍영로 300(장덕동),35.1982357,126.8161648
장덕초등학교,광주광역시 광산구 수등로 27. 장덕초등학교 (장덕동),35.1860971,126.8132153
큰별초등학교,광주광역시 광산구 수등로 115(신가동. 큰별초등학교),35.1833279,126.8220885
산정초등학교,광주 광산구 목련로22번길 11(산정동.산정초등학교),35.1722097,126.8008834
성덕초등학교,광주광역시 광산구 풍영로 313. 성덕초등학교 (장덕동),35.1993733,126.8142148
상일중학교,광주광역시 서구 내방로 229. 상일중학교 (쌍촌동),35.1586808,126.8657164
수완하나중학교,광주광역시 광산구 수완로105번길 47(수완동),35.1911061,126.8291905
고실중학교,광주광역시 광산구 풍영로229번길 30(장덕동),35.1926782,126.8127287
광산중학교,광주광역시 광산구 사암로158번길 23(우산동),35.1590588,126.8086524
평동중학교,광주광역시 광산구 평동로735번길 70(용동),35.1288995,126.7541336
광주무진중학교,광주광역시 남구 중앙로 7. 광주무진중학교 (월산동),35.1459727,126.8997874
광주서광중학교,광주광역시 남구 진다리로24번길 13(백운동. 광주서광중학교),35.1362549,126.904767
선운중학교,광주광역시 광산구 선운로20번길 37(선암동. 선운중학교),35.1369191,126.7954193
광주중학교,광주광역시 서구 화개중앙로 60. 광주중학교 (금호동),35.1257161,126.8559072
광주화정중학교,광주광역시 서구 화운로 53(화정동.광주화정중학교),35.1441468,126.8820914
광주효광중학교,광주광역시 서구 쌍촌로15번길 8. (쌍촌동. 광주효광중학교) (쌍촌동),35.147086,126.8631777
금당중학교,광주광역시 남구 회재로1156번길 9(주월동. 금당중학교),35.1299263,126.8887307
금호중학교,광주광역시 서구 금화로115번길 72(금호동),35.1394641,126.8612778
대촌중학교,광주광역시 남구 고싸움로164번길 28. 대촌중학교 (지석동. 대촌중학교),35.0853718,126.8323947
봉선중학교,광주광역시 남구 봉선중길 14. 봉선중학교 (봉선동),35.1292087,126.9125322
상무중학교,광주광역시 서구 운천로 142. 상무중학교 (쌍촌동),35.1447075,126.8579301
송정중학교,광주광역시 광산구 내상로15번길 23(송정동),35.1410372,126.7963023
월계중학교,광주광역시 광산구 첨단중앙로181번길 82. 월계중학교 (월계동),35.219617,126.8325731
운남중학교,광주광역시 광산구 목련로 307-10. 운남중학교 (운남동),35.1775235,126.8281499
주월중학교,광주광역시 남구 옹정길 9. 주월중학교 (주월동),35.1279145,126.9039845
전남중학교,광주광역시 서구 상무공원로 70(치평동),35.1507891,126.8438721
치평중학교,광주광역시 서구 화정로21번길 5. 치평중학교 (쌍촌동),35.1449361,126.8591842
월곡중학교,광주광역시 광산구 월곡산정로 95(월곡동. 월곡중학교),35.1663772,126.8132713
대자중학교,광주광역시 서구 하남대로680번길 27. 대자중학교 (동천동),35.1690388,126.8674619
하남중학교,광주광역시 광산구 산정로6번길 21-2(월곡동),35.1673754,126.8053204
광주동명중학교,광주광역시 서구 운천로 306(쌍촌동),35.1593972,126.8567853
풍암중학교,광주광역시 서구 풍암순환로 51(풍암동.풍암중학교),35.1223335,126.8782157
금구중학교,광주광역시 광산구 목련로153번길 76(운남동),35.1753335,126.8155057
천곡중학교,광주광역시 광산구 월계로16번길 78(월계동),35.2117568,126.8350931
첨단중학교,광주광역시 광산구 첨단내촌로 16. 첨단중학교 (월계동),35.2080796,126.8377043
송광중학교,광주광역시 광산구 송정로 74. 송광중학교 (송정동),35.1331096,126.7981501
영천중학교,광주광역시 광산구 사암로340번안길 21. 영천중학교 (월곡동),35.177148,126.8109025
신가중학교,광주광역시 광산구 신창로 26. 신가중학교 (신창동),35.1877084,126.8378796
봉산중학교,광주광역시 광산구 산월로 67. 봉산중학교 (산월동),35.2095115,126.8448783
운리중학교,광주광역시 서구 풍암신흥로11번길 28. 운리중학교 (풍암동),35.121765,126.8630557
신창중학교,광주광역시 광산구 왕버들로290번길 40(신창동),35.1936477,126.8392552
유덕중학교,광주광역시 서구 상무버들로 29(유촌동.유덕중학교),35.1634916,126.8595997
월봉중학교,광주광역시 광산구 산월로 107(산월동),35.2092684,126.8491676
광덕중학교,광주광역시 서구 화정로 202. 광덕중학교 (화정동),35.144742,126.878849
광주동성여자중학교,광주광역시 남구 서문대로627번길 20광주동성여자중학교 (진월동),35.1170748,126.8958
광주동성중학교,광주광역시 남구 서문대로 627번길 20(진월동.광주동성중학교),35.1170748,126.8958
성덕중학교,광주광역시 광산구 장덕로 65(장덕동),35.195549,126.8162851
광주서석중학교,광주광역시 서구 화정로253번길 27. 광주서석중학교 (화정동.광주서석중학교),35.1491655,126.8818746
광주송원중학교,광주광역시 남구 송암로 73광주송원중학교 (송하동),35.1122961,126.8727241
광주수피아여자중학교,광주광역시 남구 백서로 13. 광주수피아여자중학교 (양림동),35.1361325,126.9097907
대성여자중학교,광주광역시 남구 서문대로663번길 37(진월동.대성여자중학교),35.1190673,126.8936548
동아여자중학교,광주광역시 남구 오방로 16-10. (봉선동. 동아여자중학교) (봉선동),35.1258048,126.9220716
문성중학교,광주광역시 남구 제석로 73. 문성중고등학교 (봉선동),35.1202888,126.9050807
광주진흥중학교,광주광역시 광산구 왕버들로 307(신창동),35.1959082,126.8428214
비아중학교,광주광역시 광산구 첨단중앙로181번길 42-26. 비아중학교 (월계동),35.2223975,126.8358702
숭의중학교,광주광역시 남구 오방로 34-13. 숭의중학교 (방림동),35.1283828,126.9225964
임곡중학교,광주광역시 광산구 고봉로 812(임곡동.임곡중학교 .광일고등학교),35.2213691,126.7415308
정광중학교,광주광역시 광산구 소촌로 90-36(소촌동),35.155005,126.795133
진남중학교,광주광역시 남구 노대실로41번길 21(노대동),35.1069184,126.908877
수완중학교,광주광역시 광산구 수완로 19(수완동),35.1865664,126.8279153
산정중학교,광주광역시 광산구 목련로22번길 31(산정동),35.1711347,126.8009128
장덕중학교,광주광역시 광산구 수등로 11. 장덕중학교 (장덕동),35.1862393,126.8111851
효천중학교,광주광역시 남구 서문대로 402번길 50(행암동),35.1020257,126.8845331
호남삼육중학교,광주광역시 남구 회서로 30. 호남삼육중학교 (주월동),35.1288022,126.8941186
월광기독학교,광주광역시 서구 염화로 23-20월광기독학교 (화정동),35.1358846,126.8718636
,,35.103108,126.8829633
,,35.1288022,126.8941186
,,35.1358846,126.8718636
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
