,Unnamed: 0,사고번호,사고일시,요일,시군구,도로명,주소,위도,경도
556,556,2.02E+15,2019년 10월 2일 01시,수요일,전라북도 전주시 완산구 평화동2가,모악로,전라북도 전주시 완산구 평화동2가모악로,35.7842944,127.1369686
557,557,2.02E+15,2019년 3월 16일 11시,토요일,전라북도 전주시 완산구 평화동2가,모악로,전라북도 전주시 완산구 평화동2가모악로,35.7842944,127.1369686
558,558,2.02E+15,2019년 3월 9일 19시,토요일,전라북도 전주시 완산구 평화동2가,평화로,전라북도 전주시 완산구 평화동2가평화로,35.7907877,127.1306569
559,559,2.02E+15,2019년 12월 30일 15시,월요일,전라북도 전주시 완산구 평화동2가,평화로,전라북도 전주시 완산구 평화동2가평화로,35.7907877,127.1306569
560,560,2.02E+15,2019년 11월 4일 09시,월요일,전라북도 전주시 완산구 평화동2가,장승배기로,전라북도 전주시 완산구 평화동2가장승배기로,35.7872462,127.132601
561,561,2.02E+15,2019년 9월 25일 08시,수요일,전라북도 전주시 완산구 평화동2가,모악로,전라북도 전주시 완산구 평화동2가모악로,35.7842944,127.1369686
562,562,2.02E+15,2019년 12월 9일 18시,월요일,전라북도 전주시 완산구 평화동2가,맏내로,전라북도 전주시 완산구 평화동2가맏내로,35.7842944,127.1369686
563,563,2.02E+15,2019년 11월 11일 22시,월요일,전라북도 전주시 완산구 평화동2가,장승배기로,전라북도 전주시 완산구 평화동2가장승배기로,35.7872462,127.132601
564,564,2.02E+15,2019년 3월 18일 23시,월요일,전라북도 전주시 완산구 평화동2가,장승배기로,전라북도 전주시 완산구 평화동2가장승배기로,35.7872462,127.132601
565,565,2.02E+15,2019년 7월 22일 19시,월요일,전라북도 전주시 완산구 평화동2가,모악로,전라북도 전주시 완산구 평화동2가모악로,35.7842944,127.1369686
566,566,2.02E+15,2019년 5월 2일 08시,목요일,전라북도 전주시 완산구 평화동2가,모악로,전라북도 전주시 완산구 평화동2가모악로,35.7842944,127.1369686
567,567,2.02E+15,2019년 2월 1일 08시,금요일,전라북도 전주시 완산구 평화동2가,평화로,전라북도 전주시 완산구 평화동2가평화로,35.7907877,127.1306569
568,568,2.02E+15,2019년 9월 13일 22시,금요일,전라북도 전주시 완산구 평화동2가,모악로,전라북도 전주시 완산구 평화동2가모악로,35.7842944,127.1369686
569,569,2.02E+15,2019년 7월 30일 20시,화요일,전라북도 전주시 완산구 평화동2가,모악로,전라북도 전주시 완산구 평화동2가모악로,35.7842944,127.1369686
570,570,2.02E+15,2019년 12월 12일 17시,목요일,전라북도 전주시 완산구 평화동2가,소대배기로,전라북도 전주시 완산구 평화동2가소대배기로,35.8396446,127.1238476
571,571,2.02E+15,2019년 5월 26일 16시,일요일,전라북도 전주시 완산구 평화동2가,장승배기로,전라북도 전주시 완산구 평화동2가장승배기로,35.7872462,127.132601
572,572,2.02E+15,2019년 5월 30일 15시,목요일,전라북도 전주시 완산구 평화동2가,평화로,전라북도 전주시 완산구 평화동2가평화로,35.7907877,127.1306569
573,573,2.02E+15,2019년 12월 4일 11시,수요일,전라북도 전주시 완산구 평화동2가,평화로,전라북도 전주시 완산구 평화동2가평화로,35.7907877,127.1306569
574,574,2.02E+15,2019년 12월 18일 18시,수요일,전라북도 전주시 완산구 평화동2가,모악로,전라북도 전주시 완산구 평화동2가모악로,35.7842944,127.1369686
575,575,2.02E+15,2019년 1월 19일 20시,토요일,전라북도 전주시 완산구 평화동2가,소대배기로,전라북도 전주시 완산구 평화동2가소대배기로,35.8396446,127.1238476
576,576,2.02E+15,2019년 8월 9일 18시,금요일,전라북도 전주시 완산구 평화동3가,장교로,전라북도 전주시 완산구 평화동3가장교로,35.7820497,127.1320572
577,577,2.02E+15,2019년 5월 30일 23시,목요일,전라북도 전주시 완산구 평화동3가,모악로,전라북도 전주시 완산구 평화동3가모악로,35.7787735,127.123792
578,578,2.02E+15,2019년 6월 18일 13시,화요일,전라북도 전주시 완산구 평화동3가,난전들로,전라북도 전주시 완산구 평화동3가난전들로,35.7787735,127.123792
579,579,2.02E+15,2019년 4월 25일 08시,목요일,전라북도 전주시 완산구 평화동3가,구이로,전라북도 전주시 완산구 평화동3가구이로,35.8437312,127.1265317
580,580,2.02E+15,2019년 11월 14일 22시,목요일,전라북도 전주시 완산구 중인동,우림로,전라북도 전주시 완산구 중인동우림로,35.7720658,127.0857476
581,581,2.02E+15,2019년 4월 1일 10시,월요일,전라북도 전주시 완산구 중인동,우림로,전라북도 전주시 완산구 중인동우림로,35.7720658,127.0857476
582,582,2.02E+15,2019년 11월 26일 08시,화요일,전라북도 전주시 완산구 용복동,쑥고개옛길,전라북도 전주시 완산구 용복동쑥고개옛길,35.7947546,127.0766547
583,583,2.02E+15,2019년 6월 12일 04시,수요일,전라북도 전주시 완산구 용복동,호남로,전라북도 전주시 완산구 용복동호남로,35.7944619,127.0652444
584,584,2.02E+15,2019년 2월 9일 19시,토요일,전라북도 전주시 완산구 용복동,호남로,전라북도 전주시 완산구 용복동호남로,35.7944619,127.0652444
585,585,2.02E+15,2019년 12월 18일 21시,수요일,전라북도 전주시 완산구 용복동,쑥고개로,전라북도 전주시 완산구 용복동쑥고개로,35.7991996,127.0960576
586,586,2.02E+15,2019년 9월 30일 14시,월요일,전라북도 전주시 완산구 용복동,선비로,전라북도 전주시 완산구 용복동선비로,35.7941095,127.0681872
587,587,2.02E+15,2019년 3월 28일 15시,목요일,전라북도 전주시 완산구 삼천동1가,거마중앙로,전라북도 전주시 완산구 삼천동1가거마중앙로,35.792869,127.1376955
588,588,2.02E+15,2019년 6월 7일 15시,금요일,전라북도 전주시 완산구 삼천동1가,삼천천변3길,전라북도 전주시 완산구 삼천동1가삼천천변3길,35.797727,127.1143233
589,589,2.02E+15,2019년 10월 2일 00시,수요일,전라북도 전주시 완산구 삼천동1가,거마산2길,전라북도 전주시 완산구 삼천동1가거마산2길,35.7963649,127.1138931
591,591,2.02E+15,2019년 2월 13일 23시,수요일,전라북도 전주시 완산구 삼천동1가,용리로,전라북도 전주시 완산구 삼천동1가용리로,35.7986372,127.1201306
592,592,2.02E+15,2019년 11월 14일 11시,목요일,전라북도 전주시 완산구 삼천동1가,양지1길,전라북도 전주시 완산구 삼천동1가양지1길,35.7953024,127.1136285
593,593,2.02E+15,2019년 12월 5일 08시,목요일,전라북도 전주시 완산구 삼천동1가,안행로,전라북도 전주시 완산구 삼천동1가안행로,35.7982641,127.1165592
594,594,2.02E+15,2019년 9월 2일 21시,월요일,전라북도 전주시 완산구 삼천동1가,용리로,전라북도 전주시 완산구 삼천동1가용리로,35.7986372,127.1201306
595,595,2.02E+15,2019년 12월 5일 18시,목요일,전라북도 전주시 완산구 삼천동1가,송정중앙로,전라북도 전주시 완산구 삼천동1가송정중앙로,35.80307397,127.1205395
596,596,2.02E+15,2019년 7월 20일 20시,토요일,전라북도 전주시 완산구 삼천동1가,강변로,전라북도 전주시 완산구 삼천동1가강변로,35.8044992,127.1121891
597,597,2.02E+15,2019년 10월 30일 18시,수요일,전라북도 전주시 완산구 삼천동1가,용리로,전라북도 전주시 완산구 삼천동1가용리로,35.7986372,127.1201306
598,598,2.02E+15,2019년 9월 4일 00시,수요일,전라북도 전주시 완산구 삼천동1가,용리로,전라북도 전주시 완산구 삼천동1가용리로,35.7986372,127.1201306
599,599,2.02E+15,2019년 2월 14일 10시,목요일,전라북도 전주시 완산구 삼천동1가,솟대로,전라북도 전주시 완산구 삼천동1가솟대로,35.7956694,127.1262438
600,600,2.02E+15,2019년 7월 2일 15시,화요일,전라북도 전주시 완산구 삼천동1가,안행로,전라북도 전주시 완산구 삼천동1가안행로,35.7982641,127.1165592
601,601,2.02E+15,2019년 3월 27일 20시,수요일,전라북도 전주시 완산구 삼천동1가,거마평로,전라북도 전주시 완산구 삼천동1가거마평로,35.80321015,127.1168058
602,602,2.02E+15,2019년 12월 25일 01시,수요일,전라북도 전주시 완산구 삼천동1가,용리로,전라북도 전주시 완산구 삼천동1가용리로,35.7986372,127.1201306
605,605,2.02E+15,2019년 7월 6일 04시,토요일,전라북도 전주시 완산구 삼천동1가,용리로,전라북도 전주시 완산구 삼천동1가용리로,35.7986372,127.1201306
606,606,2.02E+15,2019년 3월 18일 21시,월요일,전라북도 전주시 완산구 삼천동1가,용리로,전라북도 전주시 완산구 삼천동1가용리로,35.7986372,127.1201306
607,607,2.02E+15,2019년 2월 1일 23시,금요일,전라북도 전주시 완산구 삼천동1가,거마중앙로,전라북도 전주시 완산구 삼천동1가거마중앙로,35.792869,127.1376955
608,608,2.02E+15,2019년 6월 10일 21시,월요일,전라북도 전주시 완산구 삼천동1가,용리로,전라북도 전주시 완산구 삼천동1가용리로,35.7986372,127.1201306
609,609,2.02E+15,2019년 6월 11일 04시,화요일,전라북도 전주시 완산구 삼천동1가,효자천변1길,전라북도 전주시 완산구 삼천동1가효자천변1길,35.8153395,127.1093788
610,610,2.02E+15,2019년 12월 6일 11시,금요일,전라북도 전주시 완산구 삼천동1가,거마남로,전라북도 전주시 완산구 삼천동1가거마남로,35.79481858,127.1214393
611,611,2.02E+15,2019년 5월 27일 12시,월요일,전라북도 전주시 완산구 삼천동1가,용리로,전라북도 전주시 완산구 삼천동1가용리로,35.7986372,127.1201306
613,613,2.02E+15,2019년 4월 2일 22시,화요일,전라북도 전주시 완산구 삼천동1가,강변로,전라북도 전주시 완산구 삼천동1가강변로,35.8044992,127.1121891
615,615,2.02E+15,2019년 1월 17일 18시,목요일,전라북도 전주시 완산구 삼천동1가,용리로,전라북도 전주시 완산구 삼천동1가용리로,35.7986372,127.1201306
618,618,2.02E+15,2019년 11월 15일 21시,금요일,전라북도 전주시 완산구 삼천동1가,용리로,전라북도 전주시 완산구 삼천동1가용리로,35.7986372,127.1201306
619,619,2.02E+15,2019년 1월 19일 11시,토요일,전라북도 전주시 완산구 삼천동1가,안행로,전라북도 전주시 완산구 삼천동1가안행로,35.7982641,127.1165592
620,620,2.02E+15,2019년 11월 4일 18시,월요일,전라북도 전주시 완산구 삼천동1가,난전들로,전라북도 전주시 완산구 삼천동1가난전들로,35.8597284,127.1205944
621,621,2.02E+15,2019년 1월 29일 19시,화요일,전라북도 전주시 완산구 삼천동1가,용리로,전라북도 전주시 완산구 삼천동1가용리로,35.7986372,127.1201306
622,622,2.02E+15,2019년 10월 22일 17시,화요일,전라북도 전주시 완산구 삼천동1가,안행로,전라북도 전주시 완산구 삼천동1가안행로,35.7982641,127.1165592
623,623,2.02E+15,2019년 9월 30일 11시,월요일,전라북도 전주시 완산구 삼천동1가,강변로,전라북도 전주시 완산구 삼천동1가강변로,35.8044992,127.1121891
625,625,2.02E+15,2019년 9월 2일 10시,월요일,전라북도 전주시 완산구 삼천동1가,강변로,전라북도 전주시 완산구 삼천동1가강변로,35.8044992,127.1121891
626,626,2.02E+15,2019년 5월 28일 15시,화요일,전라북도 전주시 완산구 삼천동1가,안행로,전라북도 전주시 완산구 삼천동1가안행로,35.7982641,127.1165592
628,628,2.02E+15,2019년 9월 22일 01시,일요일,전라북도 전주시 완산구 삼천동1가,안행로,전라북도 전주시 완산구 삼천동1가안행로,35.7982641,127.1165592
630,630,2.02E+15,2019년 2월 20일 20시,수요일,전라북도 전주시 완산구 삼천동1가,삼천천변3길,전라북도 전주시 완산구 삼천동1가삼천천변3길,35.797727,127.1143233
631,631,2.02E+15,2019년 8월 26일 14시,월요일,전라북도 전주시 완산구 삼천동1가,삼천천변2길,전라북도 전주시 완산구 삼천동1가삼천천변2길,35.7963649,127.1138931
632,632,2.02E+15,2019년 8월 16일 10시,금요일,전라북도 전주시 완산구 삼천동1가,송정중앙로,전라북도 전주시 완산구 삼천동1가송정중앙로,35.80307397,127.1205395
633,633,2.02E+15,2019년 9월 16일 17시,월요일,전라북도 전주시 완산구 삼천동1가,난전들로,전라북도 전주시 완산구 삼천동1가난전들로,35.8597284,127.1205944
635,635,2.02E+15,2019년 12월 2일 17시,월요일,전라북도 전주시 완산구 삼천동1가,효자천변1길,전라북도 전주시 완산구 삼천동1가효자천변1길,35.8153395,127.1093788
636,636,2.02E+15,2019년 11월 1일 09시,금요일,전라북도 전주시 완산구 삼천동1가,용리로,전라북도 전주시 완산구 삼천동1가용리로,35.7986372,127.1201306
637,637,2.02E+15,2019년 5월 23일 00시,목요일,전라북도 전주시 완산구 삼천동1가,용리로,전라북도 전주시 완산구 삼천동1가용리로,35.7986372,127.1201306
638,638,2.02E+15,2019년 8월 18일 20시,일요일,전라북도 전주시 완산구 삼천동1가,거마평로,전라북도 전주시 완산구 삼천동1가거마평로,35.80321015,127.1168058
639,639,2.02E+15,2019년 3월 12일 03시,화요일,전라북도 전주시 완산구 삼천동1가,강변로,전라북도 전주시 완산구 삼천동1가강변로,35.8044992,127.1121891
640,640,2.02E+15,2019년 3월 16일 11시,토요일,전라북도 전주시 완산구 삼천동1가,거마산로,전라북도 전주시 완산구 삼천동1가거마산로,35.213516,128.581433
641,641,2.02E+15,2019년 3월 2일 21시,토요일,전라북도 전주시 완산구 삼천동1가,용리로,전라북도 전주시 완산구 삼천동1가용리로,35.7986372,127.1201306
643,643,2.02E+15,2019년 12월 9일 18시,월요일,전라북도 전주시 완산구 삼천동1가,성지산로,전라북도 전주시 완산구 삼천동1가성지산로,35.8479997,127.1497735
644,644,2.02E+15,2019년 2월 1일 21시,금요일,전라북도 전주시 완산구 삼천동1가,난전들로,전라북도 전주시 완산구 삼천동1가난전들로,35.8597284,127.1205944
645,645,2.02E+15,2019년 3월 30일 01시,토요일,전라북도 전주시 완산구 삼천동1가,용리로,전라북도 전주시 완산구 삼천동1가용리로,35.7986372,127.1201306
646,646,2.02E+15,2019년 1월 31일 17시,목요일,전라북도 전주시 완산구 삼천동1가,솟대로,전라북도 전주시 완산구 삼천동1가솟대로,35.7956694,127.1262438
647,647,2.02E+15,2019년 4월 4일 07시,목요일,전라북도 전주시 완산구 삼천동1가,용리로,전라북도 전주시 완산구 삼천동1가용리로,35.7986372,127.1201306
648,648,2.02E+15,2019년 3월 15일 10시,금요일,전라북도 전주시 완산구 삼천동1가,거마서로,전라북도 전주시 완산구 삼천동1가거마서로,35.79564925,127.1193929
649,649,2.02E+15,2019년 1월 30일 16시,수요일,전라북도 전주시 완산구 삼천동1가,거마중앙로,전라북도 전주시 완산구 삼천동1가거마중앙로,35.792869,127.1376955
651,651,2.02E+15,2019년 12월 27일 17시,금요일,전라북도 전주시 완산구 삼천동1가,거마남로,전라북도 전주시 완산구 삼천동1가거마남로,35.79481858,127.1214393
652,652,2.02E+15,2019년 1월 18일 16시,금요일,전라북도 전주시 완산구 삼천동1가,성지산로,전라북도 전주시 완산구 삼천동1가성지산로,35.8479997,127.1497735
653,653,2.02E+15,2019년 4월 28일 10시,일요일,전라북도 전주시 완산구 삼천동1가,난전들로,전라북도 전주시 완산구 삼천동1가난전들로,35.8597284,127.1205944
654,654,2.02E+15,2019년 9월 20일 15시,금요일,전라북도 전주시 완산구 삼천동1가,안행로,전라북도 전주시 완산구 삼천동1가안행로,35.7982641,127.1165592
655,655,2.02E+15,2019년 7월 13일 14시,토요일,전라북도 전주시 완산구 삼천동1가,용리로,전라북도 전주시 완산구 삼천동1가용리로,35.7986372,127.1201306
656,656,2.02E+15,2019년 9월 21일 22시,토요일,전라북도 전주시 완산구 삼천동1가,용리로,전라북도 전주시 완산구 삼천동1가용리로,35.7986372,127.1201306
659,659,2.02E+15,2019년 11월 25일 13시,월요일,전라북도 전주시 완산구 삼천동2가,우림로,전라북도 전주시 완산구 삼천동2가우림로,35.8281261,127.1017144
660,660,2.02E+15,2019년 10월 28일 06시,월요일,전라북도 전주시 완산구 삼천동2가,천잠로,전라북도 전주시 완산구 삼천동2가천잠로,35.7850754,127.1007915
661,661,2.02E+15,2019년 4월 16일 13시,화요일,전라북도 전주시 완산구 삼천동2가,천잠로,전라북도 전주시 완산구 삼천동2가천잠로,35.7850754,127.1007915
662,662,2.02E+15,2019년 6월 4일 08시,화요일,전라북도 전주시 완산구 삼천동2가,계룡산길,전라북도 전주시 완산구 삼천동2가계룡산길,35.8199875,127.1437223
663,663,2.02E+15,2019년 5월 7일 05시,화요일,전라북도 전주시 완산구 삼천동2가,천잠로,전라북도 전주시 완산구 삼천동2가천잠로,35.7850754,127.1007915
664,664,2.02E+15,2019년 8월 19일 16시,월요일,전라북도 전주시 완산구 삼천동2가,계룡산길,전라북도 전주시 완산구 삼천동2가계룡산길,35.8199875,127.1437223
665,665,2.02E+15,2019년 11월 21일 20시,목요일,전라북도 전주시 완산구 삼천동2가,천잠로,전라북도 전주시 완산구 삼천동2가천잠로,35.7850754,127.1007915
666,666,2.02E+15,2019년 6월 15일 14시,토요일,전라북도 전주시 완산구 삼천동2가,천잠로,전라북도 전주시 완산구 삼천동2가천잠로,35.7850754,127.1007915
667,667,2.02E+15,2019년 11월 19일 08시,화요일,전라북도 전주시 완산구 삼천동2가,우림로,전라북도 전주시 완산구 삼천동2가우림로,35.8281261,127.1017144
668,668,2.02E+15,2019년 1월 29일 10시,화요일,전라북도 전주시 완산구 삼천동2가,천잠로,전라북도 전주시 완산구 삼천동2가천잠로,35.7850754,127.1007915
669,669,2.02E+15,2019년 4월 13일 20시,토요일,전라북도 전주시 완산구 삼천동3가,쑥고개로,전라북도 전주시 완산구 삼천동3가쑥고개로,35.7951002,127.0801564
670,670,2.02E+15,2019년 7월 13일 07시,토요일,전라북도 전주시 완산구 삼천동3가,쑥고개로,전라북도 전주시 완산구 삼천동3가쑥고개로,35.7951002,127.0801564
671,671,2.02E+15,2019년 8월 12일 20시,월요일,전라북도 전주시 완산구 삼천동3가,쑥고개로,전라북도 전주시 완산구 삼천동3가쑥고개로,35.7951002,127.0801564
672,672,2.02E+15,2019년 6월 22일 07시,토요일,전라북도 전주시 완산구 삼천동3가,쑥고개로,전라북도 전주시 완산구 삼천동3가쑥고개로,35.7951002,127.0801564
673,673,2.02E+15,2019년 8월 9일 05시,금요일,전라북도 전주시 완산구 삼천동3가,쑥고개로,전라북도 전주시 완산구 삼천동3가쑥고개로,35.7951002,127.0801564
674,674,2.02E+15,2019년 6월 23일 18시,일요일,전라북도 전주시 완산구 삼천동3가,쑥고개로,전라북도 전주시 완산구 삼천동3가쑥고개로,35.7951002,127.0801564
675,675,2.02E+15,2019년 5월 23일 14시,목요일,전라북도 전주시 완산구 삼천동3가,능안자구길,전라북도 전주시 완산구 삼천동3가능안자구길,35.7951002,127.0801564
676,676,2.02E+15,2019년 3월 1일 20시,금요일,전라북도 전주시 완산구 효자동1가,안행로,전라북도 전주시 완산구 효자동1가안행로,35.818783,127.1521932
677,677,2.02E+15,2019년 11월 16일 13시,토요일,전라북도 전주시 완산구 효자동1가,용머리로,전라북도 전주시 완산구 효자동1가용머리로,35.8071217,127.1163692
678,678,2.02E+15,2019년 7월 27일 20시,토요일,전라북도 전주시 완산구 효자동1가,백제대로,전라북도 전주시 완산구 효자동1가백제대로,35.8071217,127.1163692
679,679,2.02E+15,2019년 9월 9일 14시,월요일,전라북도 전주시 완산구 효자동1가,안행5길,전라북도 전주시 완산구 효자동1가안행5길,35.8071217,127.1163692
680,680,2.02E+15,2019년 12월 23일 13시,월요일,전라북도 전주시 완산구 효자동1가,효자천변1길,전라북도 전주시 완산구 효자동1가효자천변1길,35.8058072,127.1139479
681,681,2.02E+15,2019년 10월 12일 09시,토요일,전라북도 전주시 완산구 효자동1가,거마평로,전라북도 전주시 완산구 효자동1가거마평로,35.8071217,127.1163692
682,682,2.02E+15,2019년 12월 28일 00시,토요일,전라북도 전주시 완산구 효자동1가,용머리로,전라북도 전주시 완산구 효자동1가용머리로,35.8071217,127.1163692
683,683,2.02E+15,2019년 7월 27일 11시,토요일,전라북도 전주시 완산구 효자동1가,백제대로,전라북도 전주시 완산구 효자동1가백제대로,35.8071217,127.1163692
684,684,2.02E+15,2019년 7월 15일 17시,월요일,전라북도 전주시 완산구 효자동1가,백제대로,전라북도 전주시 완산구 효자동1가백제대로,35.8071217,127.1163692
685,685,2.02E+15,2019년 9월 28일 13시,토요일,전라북도 전주시 완산구 효자동1가,용머리로,전라북도 전주시 완산구 효자동1가용머리로,35.8071217,127.1163692
686,686,2.02E+15,2019년 11월 23일 16시,토요일,전라북도 전주시 완산구 효자동1가,용머리로,전라북도 전주시 완산구 효자동1가용머리로,35.8071217,127.1163692
687,687,2.02E+15,2019년 10월 30일 13시,수요일,전라북도 전주시 완산구 효자동1가,강변로,전라북도 전주시 완산구 효자동1가강변로,35.8044992,127.1121891
688,688,2.02E+15,2019년 11월 19일 18시,화요일,전라북도 전주시 완산구 효자동1가,안행로,전라북도 전주시 완산구 효자동1가안행로,35.818783,127.1521932
689,689,2.02E+15,2019년 9월 11일 23시,수요일,전라북도 전주시 완산구 효자동1가,서원로,전라북도 전주시 완산구 효자동1가서원로,35.8071217,127.1163692
690,690,2.02E+15,2019년 8월 28일 06시,수요일,전라북도 전주시 완산구 효자동1가,용머리로,전라북도 전주시 완산구 효자동1가용머리로,35.8071217,127.1163692
691,691,2.02E+15,2019년 2월 8일 07시,금요일,전라북도 전주시 완산구 효자동1가,용머리로,전라북도 전주시 완산구 효자동1가용머리로,35.8071217,127.1163692
692,692,2.02E+15,2019년 8월 31일 05시,토요일,전라북도 전주시 완산구 효자동1가,용머리로,전라북도 전주시 완산구 효자동1가용머리로,35.8071217,127.1163692
693,693,2.02E+15,2019년 7월 30일 18시,화요일,전라북도 전주시 완산구 효자동1가,효자천변2길,전라북도 전주시 완산구 효자동1가효자천변2길,35.8058072,127.1139479
694,694,2.02E+15,2019년 8월 21일 07시,수요일,전라북도 전주시 완산구 효자동1가,서원로,전라북도 전주시 완산구 효자동1가서원로,35.8071217,127.1163692
695,695,2.02E+15,2019년 3월 25일 10시,월요일,전라북도 전주시 완산구 효자동1가,강변로,전라북도 전주시 완산구 효자동1가강변로,35.8044992,127.1121891
696,696,2.02E+15,2019년 3월 29일 01시,금요일,전라북도 전주시 완산구 효자동1가,용머리로,전라북도 전주시 완산구 효자동1가용머리로,35.8071217,127.1163692
697,697,2.02E+15,2019년 8월 28일 23시,수요일,전라북도 전주시 완산구 효자동1가,용머리로,전라북도 전주시 완산구 효자동1가용머리로,35.8071217,127.1163692
698,698,2.02E+15,2019년 12월 12일 01시,목요일,전라북도 전주시 완산구 효자동1가,신봉로,전라북도 전주시 완산구 효자동1가신봉로,35.8071217,127.1163692
699,699,2.02E+15,2019년 10월 15일 10시,화요일,전라북도 전주시 완산구 효자동1가,용머리로,전라북도 전주시 완산구 효자동1가용머리로,35.8071217,127.1163692
700,700,2.02E+15,2019년 12월 21일 19시,토요일,전라북도 전주시 완산구 효자동1가,백제대로,전라북도 전주시 완산구 효자동1가백제대로,35.8071217,127.1163692
701,701,2.02E+15,2019년 6월 3일 09시,월요일,전라북도 전주시 완산구 효자동1가,효동2길,전라북도 전주시 완산구 효자동1가효동2길,35.8071217,127.1163692
702,702,2.02E+15,2019년 11월 22일 22시,금요일,전라북도 전주시 완산구 효자동1가,거마평로,전라북도 전주시 완산구 효자동1가거마평로,35.8071217,127.1163692
703,703,2.02E+15,2019년 5월 7일 09시,화요일,전라북도 전주시 완산구 효자동1가,강변로,전라북도 전주시 완산구 효자동1가강변로,35.8044992,127.1121891
704,704,2.02E+15,2019년 11월 23일 21시,토요일,전라북도 전주시 완산구 효자동1가,서원로,전라북도 전주시 완산구 효자동1가서원로,35.8071217,127.1163692
705,705,2.02E+15,2019년 9월 6일 05시,금요일,전라북도 전주시 완산구 효자동1가,용머리로,전라북도 전주시 완산구 효자동1가용머리로,35.8071217,127.1163692
706,706,2.02E+15,2019년 11월 26일 15시,화요일,전라북도 전주시 완산구 효자동1가,거마평로,전라북도 전주시 완산구 효자동1가거마평로,35.8071217,127.1163692
707,707,2.02E+15,2019년 6월 22일 15시,토요일,전라북도 전주시 완산구 효자동1가,신봉로,전라북도 전주시 완산구 효자동1가신봉로,35.8071217,127.1163692
708,708,2.02E+15,2019년 10월 5일 10시,토요일,전라북도 전주시 완산구 효자동1가,서원로,전라북도 전주시 완산구 효자동1가서원로,35.8071217,127.1163692
709,709,2.02E+15,2019년 3월 29일 12시,금요일,전라북도 전주시 완산구 효자동1가,서원로,전라북도 전주시 완산구 효자동1가서원로,35.8071217,127.1163692
710,710,2.02E+15,2019년 5월 5일 14시,일요일,전라북도 전주시 완산구 효자동1가,용머리로,전라북도 전주시 완산구 효자동1가용머리로,35.8071217,127.1163692
711,711,2.02E+15,2019년 11월 22일 18시,금요일,전라북도 전주시 완산구 효자동1가,서원로,전라북도 전주시 완산구 효자동1가서원로,35.8071217,127.1163692
712,712,2.02E+15,2019년 3월 11일 15시,월요일,전라북도 전주시 완산구 효자동1가,용머리로,전라북도 전주시 완산구 효자동1가용머리로,35.8071217,127.1163692
713,713,2.02E+15,2019년 10월 25일 08시,금요일,전라북도 전주시 완산구 효자동1가,신봉로,전라북도 전주시 완산구 효자동1가신봉로,35.8071217,127.1163692
714,714,2.02E+15,2019년 4월 12일 17시,금요일,전라북도 전주시 완산구 효자동1가,신봉로,전라북도 전주시 완산구 효자동1가신봉로,35.8071217,127.1163692
715,715,2.02E+15,2019년 3월 16일 10시,토요일,전라북도 전주시 완산구 효자동1가,용머리로,전라북도 전주시 완산구 효자동1가용머리로,35.8071217,127.1163692
716,716,2.02E+15,2019년 2월 19일 07시,화요일,전라북도 전주시 완산구 효자동1가,효자천변2길,전라북도 전주시 완산구 효자동1가효자천변2길,35.8058072,127.1139479
717,717,2.02E+15,2019년 9월 24일 16시,화요일,전라북도 전주시 완산구 효자동1가,서원로,전라북도 전주시 완산구 효자동1가서원로,35.8071217,127.1163692
718,718,2.02E+15,2019년 2월 9일 23시,토요일,전라북도 전주시 완산구 효자동1가,서원로,전라북도 전주시 완산구 효자동1가서원로,35.8071217,127.1163692
719,719,2.02E+15,2019년 12월 8일 14시,일요일,전라북도 전주시 완산구 효자동1가,용머리로,전라북도 전주시 완산구 효자동1가용머리로,35.8071217,127.1163692
720,720,2.02E+15,2019년 3월 8일 12시,금요일,전라북도 전주시 완산구 효자동1가,용머리로,전라북도 전주시 완산구 효자동1가용머리로,35.8071217,127.1163692
721,721,2.02E+15,2019년 11월 15일 23시,금요일,전라북도 전주시 완산구 효자동1가,서원로,전라북도 전주시 완산구 효자동1가서원로,35.8071217,127.1163692
722,722,2.02E+15,2019년 7월 15일 15시,월요일,전라북도 전주시 완산구 효자동1가,백제대로,전라북도 전주시 완산구 효자동1가백제대로,35.8071217,127.1163692
723,723,2.02E+15,2019년 12월 11일 17시,수요일,전라북도 전주시 완산구 효자동1가,거마평로,전라북도 전주시 완산구 효자동1가거마평로,35.8071217,127.1163692
724,724,2.02E+15,2019년 7월 10일 20시,수요일,전라북도 전주시 완산구 효자동1가,서원로,전라북도 전주시 완산구 효자동1가서원로,35.8071217,127.1163692
725,725,2.02E+15,2019년 12월 16일 11시,월요일,전라북도 전주시 완산구 효자동1가,백제대로,전라북도 전주시 완산구 효자동1가백제대로,35.8071217,127.1163692
726,726,2.02E+15,2019년 10월 17일 16시,목요일,전라북도 전주시 완산구 효자동1가,효동2길,전라북도 전주시 완산구 효자동1가효동2길,35.8071217,127.1163692
727,727,2.02E+15,2019년 6월 24일 20시,월요일,전라북도 전주시 완산구 효자동1가,백제대로,전라북도 전주시 완산구 효자동1가백제대로,35.8071217,127.1163692
728,728,2.02E+15,2019년 4월 9일 23시,화요일,전라북도 전주시 완산구 효자동1가,용머리로,전라북도 전주시 완산구 효자동1가용머리로,35.8071217,127.1163692
729,729,2.02E+15,2019년 5월 8일 14시,수요일,전라북도 전주시 완산구 효자동1가,백제대로,전라북도 전주시 완산구 효자동1가백제대로,35.8071217,127.1163692
