관리번호,행정구역,정류장명,주소,위도,경도,
401309,내서읍,전안마을,,128.5053559,35.21491007,
401310,내서읍,광려중학교,,128.5034041,35.21782089,
401311,내서읍,삼계성당법륜사,,128.5016146,35.21980725,
401312,내서읍,삼계성당법륜사,,128.5017292,35.21984703,
401313,내서읍,대동이미지아파트,,128.5025123,35.22326215,
401314,내서읍,대동이미지아파트,,128.502711,35.22327452,
401315,내서읍,이미지아파트,,128.5040882,35.22550662,
401401,내서읍,장미파크맨션,,128.5193277,35.25463376,
401402,내서읍,서광맨션,,128.5199602,35.25415644,
401501,내서읍,동신아파트,,128.5135482,35.25109144,
401502,내서읍,동신아파트,,128.5136388,35.25076149,
401503,내서읍,청아병원,,128.5110073,35.24884538,
401504,내서읍,청아병원,,128.511238,35.2486862,
401901,구암동,구암한우아파트,,128.5959526,35.25771784,
401902,구암동,구암여중,,128.5967508,35.25683837,
401903,구암동,구암중학교,,128.5966805,35.25513564,
401904,구암동,유성아파트,,128.5938104,35.25276495,
401905,구암동,구암동현대상가,,128.5915992,35.2486822,
401906,구암동,구암여중,,128.5968139,35.25689352,
401907,소계동,구암한우아파트,,128.5960072,35.25777611,
402001,구암동,유성아파트,,128.5939101,35.25267506,
402002,구암동,구암중학교,,128.5967409,35.25502295,
402101,합성동,강남맨션,,128.5889612,35.24700843,
402201,구암동,구암동현대상가,,128.5917209,35.24871031,
402501,합성동,합성성진아파트,,128.5798528,35.24512847,
402502,합성동,합성북18길,,128.5830461,35.24521943,
402503,합성동,합성북18길,,128.5833259,35.24538013,
402504,합성동,금강테니스장,,128.585867,35.24612714,
402505,합성동,금강테니스장,,128.5860753,35.24635895,
402506,구암동,구암동주민센타,,128.5936932,35.25074443,
402507,구암동,석보아파트,,128.5907152,35.24917144,
402509,구암동,구암동주민센타,,128.5936417,35.2509249,
402511,구암동,수영아파트,,128.5946095,35.25227641,
402512,합성동,합성동무학아파트,,128.5802099,35.23989201,
402513,구암동,대지아파트,,128.5972186,35.25416637,
402514,합성동,합성초등학교,,128.5823301,35.24333437,
402515,합성동,합성초등학교,,128.5824917,35.2433998,
405201,석전동,마산역종점,,128.5780377,35.23555489,
405801,양덕동,제3부두,,128.5911009,35.21097795,
405802,양덕동,제3부두,,128.5895585,35.21077992,
405803,양덕동,성동산업 입구,,128.5945248,35.21103735,
405804,양덕동,성동산업 입구,,128.5945963,35.21085193,
406101,회원동,경남은행연수원,,128.5606437,35.21649553,
406102,회원동,"삼학사, 경남은행 연수원",,128.5608368,35.21718159,
406103,회원동,삼학사,,128.560853,35.2186309,
406104,회원동,마산여중,,128.5614782,35.21964243,
406105,회원동,마산여중,,128.5618842,35.22070343,
406106,회원동,노인병원,,128.5647407,35.2214637,
406107,회원동,노인병원,,128.5646531,35.22171122,
406108,회원동,무지개아파트,,128.5687165,35.22274829,
406109,회원동,무지개아파트,,128.5684442,35.22294543,
407001,봉암동,한전봉암변전소,,128.6002461,35.2131259,
407002,봉암동,한전봉암변전소,,128.6003944,35.21300256,
407003,봉암동,봉암우체국,,128.6001842,35.21524843,
407004,봉암동,봉암우체국,,128.6003503,35.21553653,
407005,봉암동,㈜동방,,128.6001026,35.21766236,
407006,봉암동,㈜동방,,128.6002837,35.21791973,
407101,양덕동,자유무역지역후문,,128.5915099,35.22150771,
407102,양덕동,자유무역지역후문,,128.59076,35.22128643,
407103,봉암동,봉암동,,128.5956308,35.2210405,
407104,봉암동,봉암동,,128.5958915,35.2206786,
407106,봉암동,자유무역3공구,,128.6010381,35.21873251,
407107,봉암동,자유무역3공구,,128.6000532,35.21933543,
407108,봉암동,정다운요양병원,,128.604899,35.21765594,
407109,봉암동,봉암수원지입구,,128.6050208,35.21789929,
407110,봉암동,자유무역지역2공구,,128.6083271,35.21674097,
407111,봉암동,자유무역지역2공구,,128.6081158,35.21709844,
407112,봉암동,서광아파트,,128.6113585,35.21593971,
407113,봉암동,서광아파트,,128.611817,35.21611587,
407114,봉암동,봉암교,,128.6161009,35.21417711,
407115,봉암동,봉암교,,128.6152314,35.21450879,
407201,두척동,두척,,128.543664,35.23783308,
407202,두척동,두척,,128.5432128,35.23784391,
407203,두척동,내서초등학교,,128.5468,35.23709317,
407204,두척동,내서초등학교,,128.5468785,35.2368572,
407205,두척동,약수터가든,,128.5517112,35.23567836,
407206,두척동,약수터가든,,128.5520439,35.23532399,
407207,회성동,한효국화맨션,,128.5568914,35.23422282,
407208,회성동,한효국화맨션,,128.5579704,35.23387863,
407209,회성동,교도소입구,,128.561141,35.23362342,
407210,회성동,교도소입구,,128.5612438,35.23341969,
407211,회성동,회성동주민센터,,128.5644388,35.23226378,
407212,회성동,서마산교회,,128.5660222,35.23081643,
407213,회성동,서마산교회,,128.5653502,35.23166443,
407214,석전동,서마산시장,,128.5683559,35.22864907,
407215,석전동,서마산시장,,128.5683937,35.22884979,
407216,석전동,석전사거리,,128.5709592,35.22459343,
407217,회원동,석전사거리,,128.5711982,35.22429743,
407218,회원동,국제주유소,,128.5707652,35.22081443,
407219,회원동,국제주유소,,128.5710904,35.22228848,
407220,회원동,동중입구,,128.5705432,35.21845943,
407221,회원동,동중입구,,128.5708317,35.21960534,
407222,회원동,회산교,,128.5703392,35.21647943,
407223,상남동,회산교,,128.5705372,35.21595843,
407701,내서읍,안계종점,,128.4867552,35.23763595,
407702,내서읍,안계종점,,128.4871762,35.23721761,
407703,내서읍,너울림빌라,,128.4900055,35.23485083,
407704,내서읍,너울림빌라,,128.4898751,35.23478259,
408401,내서읍,대동아파트,,128.501801,35.23095945,
408402,내서읍,삼계대동아파트,,128.5019462,35.23077143,
408601,회성동,보문주유소,,128.5654754,35.23238332,
408602,회성동,보문주유소,,128.5658387,35.23201709,
408603,석전동,북성초등학교,,128.5680692,35.23151829,
408604,석전동,북성초등학교,,128.5680968,35.23129866,
408605,석전동,석전동육교,,128.573962,35.2291736,
408606,석전동,석전동육교,,128.5726512,35.22941043,
408607,양덕동,3.15아트센타,,128.5787387,35.22576206,
408608,양덕동,3.15아트센타,,128.5770894,35.22677109,
408610,양덕동,문화방송,,128.5794802,35.22488843,
408611,양덕동,문화방송,,128.5805716,35.22483067,
408613,양덕동,야구장앞홈플러스,,128.585269,35.22232864,
408614,양덕동,메트로시티2단지,,128.5864039,35.22454144,
408615,양덕동,메트로시티2단지,,128.5861449,35.22448222,
408801,내서읍,상곡동,,128.4997267,35.24534963,
408802,내서읍,상곡시장,,128.5017924,35.24309863,
408803,내서읍,상곡시장,,128.5007042,35.24374644,
409701,회성동,교도소,,128.558855,35.23595848,
409702,회성동,교도소,,128.5589358,35.2360575,
409703,두척동,아래송정,,128.5535646,35.24123932,
409704,두척동,두척송정아랫담,,128.5522405,35.24309119,
409705,두척동,두척송정아랫담,,128.5520384,35.24318612,
409706,두척동,두척송정마을입구,,128.5510418,35.24503377,
409707,두척동,두척송정마을,,128.5509893,35.24488409,
409708,두척동,정명사,,128.5478462,35.2473272,
409709,두척동,정명사,,128.5476667,35.24729314,
409710,내서읍,평성마을,,128.5383633,35.25923087,
409711,내서읍,평성마을,,128.5380794,35.25931701,
409712,내서읍,안곡마을,,128.5350752,35.26317144,
409713,내서읍,안곡마을,,128.5349942,35.26309575,
409714,내서읍,평성종점,,128.532807,35.2662671,
409715,내서읍,평성종점,,128.5326884,35.26623623,
409716,내서읍,곰티고개,,128.5447904,35.25165247,
409717,내서읍,곰티고개,,128.5449417,35.25171471,
409801,내서읍,수곡종점,,128.5004375,35.27049682,
409802,내서읍,새터,,128.5031832,35.26780744,
409803,내서읍,새터,,128.5033459,35.26753028,
409804,내서읍,용담,,128.5051382,35.26458068,
409805,내서읍,용담,,128.5051229,35.26446353,
409806,내서읍,용담마을회관,,128.4992146,35.26460652,
409807,내서읍,용담마을회관,,128.4992186,35.26452536,
409901,내서읍,안계초등학교,,128.4944479,35.23189559,
409902,내서읍,안계초등학교,,128.4943742,35.23167967,
409903,내서읍,삼계숲속마을아파트,,128.4975072,35.23173377,
409904,내서읍,삼계숲속마을아파트,,128.4974468,35.23152062,
409905,내서읍,삼계우체국,,128.5005472,35.23194543,
409906,내서읍,삼계우체국,,128.5000775,35.23170937,
409907,내서읍,삼계,,128.503596,35.23213943,
409908,내서읍,삼계,,128.5042401,35.23196957,
410901,내서읍,안성새터마을,,128.5456446,35.26055991,
410902,내서읍,안성새터마을,,128.5457148,35.26046254,
410903,내서읍,안성종점,,128.5512111,35.26528393,
410904,내서읍,안성종점,,128.5512815,35.26523698,
411201,양덕동,역전치안센터,,128.5813332,35.23362543,
411202,양덕동,역전치안센터,,128.5815852,35.23321143,
411203,양덕동,한일타운,,128.5838593,35.23141519,
411204,양덕동,한일타운,,128.5836482,35.23121143,
411205,양덕동,타워맨션,,128.5861293,35.22874851,
411206,양덕동,타워맨션,,128.5851675,35.22939883,
411207,양덕동,한일로타리,,128.5869178,35.22730881,
411208,양덕동,정우맨션,,128.5889766,35.22624846,
411209,양덕동,정우맨션,,128.5892213,35.22633431,
411210,양덕동,대림아파트,,128.5912559,35.2234461,
411211,양덕동,대림아파트,,128.5911579,35.22393311,
411212,양덕동,봉덕초등학교,,128.5928506,35.2219321,
411213,양덕동,봉덕초등학교,,128.5931572,35.22203043,
412701,내서읍,새주막,,128.5087783,35.26131167,
412702,내서읍,새주막,,128.5089781,35.26127281,
412805,양덕동,야구장.마산회원구청,,128.5838174,35.22174804,
414901,내서읍,농산물도매시장,,128.5123047,35.25594295,
414902,내서읍,농산물도매시장,,128.5126952,35.25659209,
416801,내서읍,죽암,,128.5100923,35.25538634,
416802,내서읍,죽암,,128.5101992,35.25563012,
416803,내서읍,마산대학교정문,,128.5087735,35.25790212,
416804,내서읍,마산대학교정문,,128.5095377,35.25827017,
416805,내서읍,수곡,,128.5097192,35.25949401,
416806,내서읍,수곡,,128.5097859,35.2595345,
417201,내서읍,원계,,128.506136,35.23299976,
417202,내서읍,원계,,128.5065296,35.23314724,
417203,내서읍,크라운제과,,128.5065712,35.23561743,
417204,내서읍,내서119안전센터,,128.5100703,35.24117981,
417205,내서읍,내서119안전센터,,128.5091749,35.24019543,
417206,내서읍,용마정비,,128.5123652,35.24461734,
417207,내서읍,용마정비,,128.5121251,35.24473658,
417208,내서읍,로봇산업진흥재단,,128.5140037,35.24583209,
417209,내서읍,로봇산업진흥재단,,128.5140242,35.24615744,
417210,내서읍,내서우체국,,128.5179389,35.24859528,
417211,내서읍,내서우체국,,128.5177252,35.24876444,
420601,양덕동,양덕1동주민센타,,128.5859714,35.23179682,
420602,양덕동,양덕1동주민센타,,128.5862812,35.23174443,
420603,양덕동,양덕초등학교,,128.5871982,35.23346977,
420604,양덕동,양덕초등학교,,128.5874334,35.23340459,
420605,양덕동,서안양덕타운,,128.5882252,35.23493966,
420606,양덕동,서안양덕타운,,128.5885662,35.23489643,
420607,합성동,마산동부경찰서,,128.5888542,35.23725644,
420608,합성동,마산동부경찰서,,128.5891902,35.23729043,
420609,합성동,우리누리청소년문화센터,,128.5893764,35.24006492,
420610,합성동,우리누리청소년문화센터,,128.589884,35.24046937,
420612,합성동,삼성창원병원,,128.5910482,35.24263644,
420613,구암동,삼성창원병원,,128.5911962,35.24344644,
420614,구암동,구암고등학교,,128.5947068,35.24651911,
420615,구암동,구암고등학교,,128.5939782,35.24629644,
420616,구암동,창신대학교입구,,128.5984063,35.24845967,
420617,구암동,구암2동주민센터,,128.5982382,35.24864244,
420618,구암동,청소년복지회관.창신대학,,128.601015,35.24876592,
420619,구암동,청소년복지회관.창신대학,,128.6017678,35.24905689,
421701,내서읍,용담종점,,128.4999281,35.26237198,
421703,내서읍,용담종점,,128.4999521,35.26223089,
421704,내서읍,제일고등학교,,128.5066251,35.26200106,
421705,내서읍,제일고등학교,,128.5069223,35.2619199,
421706,내서읍,중리본동,,128.5123391,35.25209701,
421707,내서읍,농산물도매시장입구,,128.5124542,35.25235003,
421708,내서읍,중리역,,128.5180837,35.24931682,
421709,내서읍,중리역,,128.5183592,35.24946144,
421710,내서읍,한주아파트,,128.5195773,35.24839968,
421711,내서읍,한주아파트,,128.5203213,35.24820274,
421712,내서읍,한주아파트입구,,128.5203514,35.24866654,
421713,내서읍,한주아파트,,128.5200778,35.24872953,
421714,내서읍,아랫구슬골,,128.5290703,35.24352149,
421715,내서읍,아랫구슬골,,128.5286229,35.24385319,
421716,내서읍,윗구슬골마을,,128.5331543,35.24215666,
421717,내서읍,윗구슬골마을,,128.5328532,35.24244043,
421801,합성동,마산시외버스터미널,,128.5839702,35.23806244,
421802,양덕동,합성동농협,,128.5847172,35.23751543,
421803,합성동,양덕1동,,128.5879632,35.23598343,
421804,양덕동,양덕1동,,128.5882082,35.23570244,
421901,양덕동,고속버스터미널,,128.5871527,35.22224954,
421902,양덕동,고속버스터미널,,128.587365,35.22226575,
421904,양덕동,한일로타리,,128.5874688,35.22510057,
422701,내서읍,국제아파트,,128.5212068,35.26282554,
422702,내서읍,국제아파트,,128.5214149,35.26291181,
422703,내서읍,호계,,128.5190182,35.26497504,
422704,내서읍,호계,,128.5187824,35.26518696,
422705,내서읍,호계중학교,,128.5176,35.26645846,
422801,두척동,마재고개,,128.5369503,35.24171176,
422802,두척동,마재고개,,128.5369682,35.24189244,
422803,내서읍,구슬골,,128.5290676,35.24447614,
422804,내서읍,구슬골,,128.5282542,35.24522344,
422805,내서읍,중리삼거리,,128.5239122,35.24843344,
422806,내서읍,중리삼거리,,128.5241413,35.24845886,
422807,내서읍,현대아파트,,128.5212192,35.25078944,
422808,내서읍,현대아파트,,128.5217312,35.25060444,
422809,내서읍,구미동,,128.5209052,35.25353844,
422810,내서읍,구미동,,128.5209403,35.25311314,
422812,내서읍,동서병원,,128.5216444,35.25652114,
422813,내서읍,동서병원,,128.5221737,35.25800183,
422814,내서읍,호계농협,,128.5226522,35.25995544,
422815,내서읍,호계농협,,128.5231042,35.26059844,
422818,내서읍,코오롱아파트,,128.5258102,35.26556744,
422819,내서읍,신우타워,,128.5279332,35.26647811,
422820,내서읍,신우타워,,128.5275165,35.26652663,
422823,내서읍,코오롱아파트,,128.5253187,35.26488205,
422824,내서읍,호계농협,,128.5224127,35.26098783,
422825,내서읍,평성사거리,,128.5298703,35.26755503,함안
422901,회원동,형제상가빌라,,128.5645308,35.21687487,
423001,회원동,회원신협,,128.5638082,35.21866943,
423002,회원동,회원신협,,128.5649448,35.21843263,
423003,회원동,회원초등학교,,128.5677625,35.21874519,
423004,회원동,회원초등학교,,128.5671412,35.21848343,
500501,가주동,검문소,,128.8373885,35.10351548,
502801,남양동,마천공단입구,,128.7815874,35.12277923,
502802,남양동,마천공단입구,,128.7813139,35.12286205,
502803,남양동,마천산업단지,,128.7817536,35.11749153,
502804,남양동,정혜원,,128.7811467,35.11242292,
502805,남양동,정혜원,,128.7809665,35.112505,
502806,남양동,영길운동장,,128.7815376,35.11444431,
502807,남양동,영길운동장,,128.7813323,35.11429654,
502808,남양동,마천산업단지,,128.7820403,35.11747424,
502809,남양동,월남마을입구,,128.7774861,35.11758977,
502810,남양동,월남마을입구,,128.7777237,35.11756001,
502811,남양동,㈜대륜기업,,128.7787869,35.115748,
502812,남양동,㈜세웅전기,,128.7791328,35.11560421,
502901,남문동,사도마을,,128.7593472,35.10560886,
502902,남문동,사도마을,,128.7593108,35.10541251,
502907,남문동,세스페데스공원,,128.7510107,35.10581987,
502908,남문동,세스페데스공원,,128.750984,35.1059299,
502911,남문동,제이원빌딩,,128.7508118,35.10634198,
502912,남문동,시티프라디움2차,,128.7510499,35.1033084,
502913,남문동,시티프라디움2차,,128.750847,35.10330486,
502914,남문동,시티1차,,128.7567082,35.10630903,
502915,남문동,시티1차.리젠시빌란트,,128.7568543,35.10629585,
502916,남문동,호반.리젠시빌란트,,128.7568851,35.10473478,
502917,남문동,호반베르디움,,128.7568299,35.10463529,
503001,두동,웅동중학교,,128.7933091,35.11567158,
503002,두동,웅동중학교,,128.7934099,35.11555287,
503003,두동,용원휴요양병원,,128.79671,35.11660358,
503004,두동,용원휴요양병원,,128.7965877,35.11647831,
503201,자은동,석동농협,,128.7070952,35.15314589,
503202,석동,석동농협,,128.707192,35.15334068,
503203,자은동,석동그린빌2단지,,128.7094335,35.15409548,
503204,석동,석동그린빌2단지,,128.7094012,35.15424143,
503205,자은동,LH자은프라임,,128.7190842,35.15271135,
503206,자은동,냉천중학교,,128.7197869,35.15538786,
503207,자은동,중흥S클래스,,128.715937,35.15316643,
503208,자은동,냉천중학교,,128.7194881,35.15563241,
503209,자은동,LH자은프라임,,128.7203422,35.15351181,
503210,자은동,중흥S클래스,,128.7163813,35.1529338,
503211,자은동,냉천사거리,,128.7153177,35.15633119,
503212,자은동,냉천사거리,,128.7157506,35.15624091,
503213,자은동,냉천교,,128.7133855,35.15390962,
503214,자은동,냉천교,,128.713684,35.15381953,
503215,자은동,진해변전소,,128.7111625,35.15477015,
503216,자은동,진해변전소(장천행),,128.7116875,35.15512744,
503217,자은동,진해변전소(속천행),,128.7116008,35.15508903,
504001,여좌동,금화맨션,,128.6708784,35.15385514,
504002,여좌동,금화맨션,,128.6709747,35.15376184,
504003,태백동,중앙초교후문,,128.6729011,35.15471448,
504004,태백동,중앙초교후문,,128.6731244,35.15469082,
504201,대장동,대장동종점,,128.7775578,35.14270973,
504401,덕산동,덕산시장,,128.7027368,35.14666659,
504402,덕산동,덕산시장,,128.7028592,35.14652261,
504403,자은동,자은교,,128.7049406,35.14570105,
504404,자은동,자은교,,128.7048052,35.14581243,
504901,두동,두동마을,,128.8004017,35.12387623,
504902,두동,두동,,128.8023521,35.12436993,
505301,마천동,부암마을,,128.7840111,35.13325013,
505501,죽곡동,STX정문,,128.7194519,35.11049049,
505502,원포동,STX정문,,128.7193497,35.11061413,
505503,죽곡동,죽곡마을,,128.7165057,35.1047582,
505504,원포동,죽곡마을,,128.7163406,35.10476383,
505505,명동,오리엔탈정공,,128.717686,35.10106732,
505506,명동,오리엔탈정공,,128.7174835,35.10100999,
505507,명동,명동입구,,128.7179628,35.09816343,
505508,명동,명동입구,,128.717598,35.09834466,
505509,명동,명동,,128.7194123,35.09764759,
505510,명동,명동,,128.7194013,35.09753564,
505511,명동,해양공원입구,,128.722281,35.09773441,
505512,명동,해양공원입구,,128.7226379,35.09754401,
505513,명동,삼포,,128.7279176,35.09535236,
505514,명동,삼포,,128.7281015,35.09541171,
505515,명동,삼포입구,,128.7314105,35.09695905,
505516,명동,삼포입구,,128.7311388,35.09678553,
505601,제덕동,제덕만택지,,128.7442879,35.10206627,
505602,제덕동,제덕만택지,,128.7443564,35.1018777,
505603,제덕동,괴정.제덕,,128.7429096,35.100225,
505604,제덕동,괴정.제덕,,128.742951,35.10037473,
509601,대죽동,속천수협,,128.6711118,35.1407898,
509602,대죽동,속천어촌계,,128.6724297,35.13904419,
509603,태평동,나가야입구,,128.6695258,35.14399506,
509604,대죽동,속천수협,,128.6711822,35.14088343,
509605,태평동,나가야입구,,128.6696377,35.14395074,
510401,안골동,안청초등학교정문,,128.8068079,35.09902653,
510402,안골동,안청초등학교정문,,128.8069265,35.0988944,
510403,용원동,용원하나로마트,,128.8094675,35.10100298,
511001,안골동,안청초등학교,,128.8074294,35.09988264,
511002,용원동,안청초등학교,,128.8076506,35.09989936,
511003,청안동,코아루아파트,,128.8062652,35.10157759,
511004,용원동,코아루아파트,,128.8064851,35.10151315,
511005,청안동,안골포초등학교,,128.8063782,35.10379943,
511006,용원동,안골포초등학교,,128.8065832,35.10373599,
511101,청안동,부영3차아파트,,128.8043972,35.10430161,
511102,청안동,부영2차아파트,,128.8047932,35.10413222,
511301,현동,미고문단앞,,128.6558392,35.15521043,
511302,여좌동,미고문단앞,,128.6561422,35.15474643,
511303,여좌동,진해여고후문,,128.6579223,35.15724943,
511304,여좌동,진해여고후문,,128.6576632,35.15686214,
511305,여좌동,여좌동주민센터,,128.6603908,35.1584742,
511306,여좌동,여좌동주민센터,,128.6603101,35.15832782,
511401,여좌동,여좌농협,,128.6648337,35.15477057,
511402,여좌동,여좌농협,,128.66473,35.15516826,
511403,여좌동,여좌신협,,128.6624651,35.15682455,
511404,여좌동,여좌신협,,128.6628085,35.15675148,
511406,여좌동,진해고등학교,,128.662744,35.15949074,
511407,여좌동,진해고등학교,,128.6625812,35.15973143,
511409,여좌동,혜성아파트입구,,128.6629814,35.16122495,
511410,여좌동,한전입구,,128.6627912,35.16120143,
511411,여좌동,무릉도원,,128.6620894,35.16401575,
511501,여좌동,여좌마을슈퍼,,128.6619308,35.16041017,
511502,여좌동,여좌마을슈퍼,,128.6615458,35.16034209,
512901,용원동,용원종점,,128.8201612,35.09658943,
512902,용원동,용원종점,,128.8203791,35.09654115,
512903,용원동,용원사거리,,128.8205994,35.0976512,
512904,용원동,용원동,,128.821885,35.10084503,
512905,용원동,용원동,,128.8220687,35.10078067,
512906,용원동,용원어시장,,128.8186724,35.09307623,
512907,용원동,용원어시장,,128.8188895,35.09297036,
513001,용원동,웅동농협하나로마트,,128.8099436,35.10054446,
513002,용원동,웅동농협하나로마트,,128.8099264,35.10034009,
513003,용원동,용원복지회관,,128.8131606,35.09990394,
513004,용원동,용원복지회관,,128.8125352,35.0998244,
513005,용원동,반짓골,,128.8151162,35.09952843,
513006,용원동,반짓골,,128.8156102,35.09919443,
513007,용원동,용원초등학교,,128.818492,35.09883756,
513008,용원동,용원초등학교,,128.8181886,35.09869096,
513101,용원동,용원초교,,128.8185754,35.09773577,
513801,마천동,웅동,,128.7825378,35.12527014,
513802,마천동,웅동,,128.7827154,35.12515745,
513803,마천동,웅동농협앞,,128.7852552,35.12430343,
513804,마천동,웅동농협앞,,128.7851559,35.12416639,
513805,마천동,내곡마을,,128.7876079,35.12298621,
513806,마천동,내곡마을,,128.7877021,35.12275399,
513807,두동,청안해오름,,128.7913856,35.1203499,
513808,두동,청안해오름,,128.7918345,35.1198293,
513809,두동,의곡마을,,128.7920672,35.11627782,
513810,두동,의곡마을,,128.7918748,35.11602463,
513902,남문동,남문동,,128.7509209,35.10770155,
513904,남문동,웅천시장입구,,128.751843,35.11019277,
513905,성내동,웅천우체국,,128.7516502,35.11214381,
513906,남문동,와성,,128.7496186,35.10870971,
513907,성내동,웅천동주민센터,,128.7500298,35.11097198,
514001,서중동,천자봉공원묘원,,128.7316112,35.11127143,
514002,서중동,천자봉공원묘원,,128.7319895,35.11118368,
514003,서중동,서중소류지,,128.7411081,35.11312999,
514004,서중동,서중소류지,,128.7406822,35.11298937,
514005,북부동,웅천치안센터,,128.7479654,35.1133895,
514006,성내동,웅천동,,128.7502066,35.11367408,
514007,북부동,웅천동,,128.7490438,35.11367648,
514008,성내동,농업기술센터,,128.7548252,35.11479152,
514009,성내동,농업기술센터,,128.7546561,35.1148629,
514010,성내동,호산나노인복지센터,,128.7604443,35.11520529,
514011,성내동,호산나노인복지센터,,128.7603947,35.11532513,
514012,남양동,평발마을,,128.7657443,35.11517705,
514013,남양동,평발마을,,128.7660904,35.1153513,
514014,성내동,웅천고등학교,,128.7497744,35.11223697,
514015,북부동,남문지구(임시),,128.7503564,35.11385483,
514102,성내동,웅천동주민센터,,128.7498716,35.1110211,
514501,남양동,아래평밭,,128.7692667,35.11529152,
514502,남양동,아래평밭,,128.7688712,35.11505143,
514503,남양동,월남마을,,128.7753324,35.11893959,
514504,남양동,월남마을,,128.7754297,35.11883892,
514505,남양동,STX아파트,,128.778701,35.12066311,
514506,남양동,STX아파트,,128.7784691,35.12031897,
515901,자은동,자은주공후문,,128.7083588,35.15098391,
515902,자은동,자은주공후문,,128.708536,35.15095658,
515903,자은동,대동빌라트2차,,128.7101864,35.15268925,
515904,자은동,대동빌라트2차,,128.7102512,35.15260143,
516201,제덕동,수도마을,,128.7463765,35.08550403,
516202,제덕동,괴정마을,,128.7457616,35.10111947,
516203,제덕동,괴정마을,,128.7454653,35.10125747,
516204,제덕동,제덕마을,,128.7425412,35.10482143,
516205,제덕동,제덕마을,,128.7424701,35.10492744,
516206,제덕동,제덕마을,,128.7463669,35.10457186,
516207,제덕동,제덕마을,,128.7461565,35.10455931,
516301,경화동,경화가압장,,128.6840822,35.15940443,
516302,경화동,경화가압장,,128.6841943,35.15925071,
516303,경화동,경화두산위브아파트,,128.6849148,35.16096615,
516304,경화동,경화두산위브아파트,,128.6850883,35.1610408,
516401,경화동,경화포스코,,128.6797601,35.15954465,
516402,경화동,경화포스코,,128.6799932,35.15961514,
516403,경화동,경화대동다숲,,128.6809769,35.16099864,
516404,경화동,경화대동다숲,,128.6810826,35.16091587,
516405,경화동,삼정코아,,128.6830941,35.16128549,
516406,경화동,삼정코아,,128.6833698,35.16116158,
517501,광화동,진해청소년전당,,128.6592242,35.14777543,
517502,광화동,진해청소년전당,,128.6595416,35.14782766,
517503,대흥동,진해교회,,128.6596497,35.15052037,
517504,대흥동,진해교회,,128.6599797,35.15079943,
518101,양곡동,오봉사입구,,128.6376648,35.18787053,
518102,양곡동,오봉사입구,,128.6374688,35.18781221,
518103,양곡동,목장입구,,128.6387508,35.18529586,
518104,양곡동,목장입구,,128.6426262,35.17959143,
518105,태백동,여좌검문소,,128.6545302,35.1720244,
518106,태백동,진해구민회관,,128.6584312,35.16899143,
518109,태백동,진해구민회관,,128.6587374,35.16896856,
518110,경화동,산상교회,,128.6788683,35.15664656,
518111,태백동,산상교회,,128.6772557,35.15664596,
518112,경화동,경화육교,,128.6816094,35.15764096,
518113,경화동,경화육교,,128.6803154,35.15753982,
518114,경화동,경화동,,128.6841313,35.15826856,
518115,경화동,경화동,,128.6833189,35.15825456,
518116,경화동,경화역,,128.686471,35.1587062,
518117,경화동,경화역,,128.6863744,35.15887932,
518118,경화동,진해남중,,128.6899915,35.15932263,
518119,경화동,진해남중,,128.6897526,35.15945207,
518120,석동,상공회의소,,128.6944041,35.15954249,
518121,석동,상공회의소,,128.6942208,35.15974095,
518122,석동,롯데마트,,128.7005807,35.15790999,
518123,석동,안민터널,,128.6980632,35.1596246,
518124,석동,진해경찰서,,128.7026744,35.15683033,
518125,석동,롯데마트,,128.7010845,35.15792526,
518126,석동,석동중학교,,128.7042874,35.15465175,
518127,석동,진해경찰서,,128.7040446,35.15555593,
518128,석동,대동아파트앞,,128.7060667,35.15172444,
518129,석동,석동사거리,,128.705243,35.15360926,
518130,자은동,자은주공아파트,,128.7067372,35.14958143,
518131,자은동,자은주공아파트,,128.7070472,35.14961069,
518132,자은동,자은동주민센터,,128.7069486,35.14652931,
518133,자은동,벚꽃마을삼성아파트입구,,128.7071851,35.14772416,
518134,자은동,덕산해군아파트,,128.707034,35.14483919,
518135,자은동,덕산해군아파트,,128.7072731,35.14572723,
518136,자은동,자은본동교차로,,128.7071925,35.14162494,
518137,자은동,자은포스코,,128.7074702,35.14276243,
518138,자은동,우성아파트.아이존빌입구,,128.7073377,35.13951342,
518139,자은동,자은본동,,128.7075129,35.14051058,
518140,풍호동,풍호동주민센터,,128.7078281,35.13738135,
518141,풍호동,녹수아파트,,128.7083512,35.13628691,
518142,풍호동,풍호동사거리,,128.7083817,35.13548314,
518143,장천동,진해구청,,128.7095976,35.13004293,
518144,장천동,진해구청.장전주유소,,128.7090786,35.13063091,
518145,장천동,상리마을,,128.7120529,35.12530084,
518146,장천동,상리마을,,128.7117771,35.12558163,
518147,원포동,만남의광장,,128.7168005,35.12016186,
518148,장천동,만남의광장,,128.7152112,35.12058143,
518149,죽곡동,STX조선입구,,128.7235705,35.11344385,
518150,죽곡동,STX조선입구,,128.7247747,35.11277634,
518151,두동,두동약수터,,128.8008357,35.11644486,
518152,죽곡동,죽곡입구,,128.7252453,35.11203446,
518153,용원동,공지곡,,128.8048512,35.11149303,
518154,두동,두동약수터,,128.8010357,35.11595139,
518156,용원동,공지곡,,128.8039912,35.11329143,
