조사서번호,시도,시군구,읍면동,주소,위도,경도
'171219083021956,경상남도,창원시 성산구,남산동,경상남도 창원시 성산구 남산동,35.1521964,128.6640876
'171219081828551,경상남도,창원시 의창구,팔용동,경상남도 창원시 의창구 팔용동,35.1157801,128.7595844
'171215095609504,경상남도,창원시 마산합포구,자산동,경상남도 창원시 마산합포구 자산동,35.1157801,128.7595844
'171214235824366,경상남도,창원시 진해구,이동,경상남도 창원시 진해구 이동,35.2522392,128.6536395
'171215154010426,경상남도,창원시 의창구,동읍,경상남도 창원시 의창구 동읍,35.1375805,128.7073162
'171215153957674,경상남도,창원시 마산회원구,내서읍,경상남도 창원시 마산회원구 내서읍,35.1375805,128.7073162
'171219090342216,경상남도,창원시 의창구,북면,경상남도 창원시 의창구 북면,35.1375805,128.7073162
'171215154639587,경상남도,창원시 마산회원구,두척동,경상남도 창원시 마산회원구 두척동,35.1981635,128.5653517
'171215153449924,경상남도,창원시 의창구,동읍,경상남도 창원시 의창구 동읍,35.2042408,128.5789295
'171219085229225,경상남도,창원시 성산구,남산동,경상남도 창원시 성산구 남산동,35.1517088,128.6619223
'171218090546890,경상남도,창원시 의창구,북면,경상남도 창원시 의창구 북면,35.1956114,128.5677718
'171227235719087,경상남도,창원시 마산회원구,내서읍,경상남도 창원시 마산회원구 내서읍,35.1956114,128.5677718
'171217193055337,경상남도,창원시 마산합포구,진동면,경상남도 창원시 마산합포구 진동면,35.1849056,128.5584648
'171217192208143,경상남도,창원시 마산합포구,산호동,경상남도 창원시 마산합포구 산호동,35.2115188,128.6747719
'171217224423777,경상남도,창원시 의창구,동읍,경상남도 창원시 의창구 동읍,35.2371899,128.5431969
'171218210353171,경상남도,창원시 의창구,도계동,경상남도 창원시 의창구 도계동,35.2371899,128.5431969
'171219070446804,경상남도,창원시 성산구,상남동,경상남도 창원시 성산구 상남동,35.2371899,128.5431969
'171220112219957,경상남도,창원시 진해구,남문동,경상남도 창원시 진해구 남문동,35.1480486,128.5578299
'171219203825521,경상남도,창원시 성산구,중앙동,경상남도 창원시 성산구 중앙동,35.1480486,128.5578299
'171219220802004,경상남도,창원시 의창구,팔용동,경상남도 창원시 의창구 팔용동,35.1480486,128.5578299
'171228005159597,경상남도,창원시 마산합포구,진북면,경상남도 창원시 마산합포구 진북면,35.1480486,128.5578299
'171224132836883,경상남도,창원시 마산합포구,진북면,경상남도 창원시 마산합포구 진북면,35.1495742,128.6545336
'171221030239600,경상남도,창원시 진해구,남양동,경상남도 창원시 진해구 남양동,35.2010836,128.5744976
'171221191551631,경상남도,창원시 진해구,덕산동,경상남도 창원시 진해구 덕산동,35.1039388,128.7385596
'171222153725993,경상남도,창원시 진해구,안골동,경상남도 창원시 진해구 안골동,35.1916328,128.7364694
'171231194921633,경상남도,창원시 마산합포구,구산면,경상남도 창원시 마산합포구 구산면,35.1916328,128.7364694
'171224064259452,경상남도,창원시 마산회원구,내서읍,경상남도 창원시 마산회원구 내서읍,35.2055979,128.5654666
'171223210449844,경상남도,창원시 의창구,소답동,경상남도 창원시 의창구 소답동,35.2055979,128.5654666
'171224170226866,경상남도,창원시 의창구,사림동,경상남도 창원시 의창구 사림동,35.2083531,128.5747103
'171224170801450,경상남도,창원시 성산구,상남동,경상남도 창원시 성산구 상남동,35.2083531,128.5747103
'171224165724306,경상남도,창원시 의창구,대원동,경상남도 창원시 의창구 대원동,35.1423164,128.669365
'171225060315524,경상남도,창원시 의창구,봉곡동,경상남도 창원시 의창구 봉곡동,35.2063203,128.5745582
'171227173015786,경상남도,창원시 진해구,태평동,경상남도 창원시 진해구 태평동,35.252912,128.6257755
'171231215915457,경상남도,창원시 마산합포구,구산면,경상남도 창원시 마산합포구 구산면,35.1965739,128.5729447
'171229110958526,경상남도,창원시 마산회원구,합성동,경상남도 창원시 마산회원구 합성동,35.1878107,128.561189
'171228154027152,경상남도,창원시 의창구,봉곡동,경상남도 창원시 의창구 봉곡동,35.1878107,128.561189
'171229083331825,경상남도,창원시 의창구,팔용동,경상남도 창원시 의창구 팔용동,35.2588312,128.6198374
'171229085146908,경상남도,창원시 성산구,남산동,경상남도 창원시 성산구 남산동,35.2276806,128.6924541
'171229171542733,경상남도,창원시 마산합포구,진동면,경상남도 창원시 마산합포구 진동면,35.1433018,128.7037604
'171230010544903,경상남도,창원시 성산구,남양동,경상남도 창원시 성산구 남양동,35.1433018,128.7037604
'171230070743452,경상남도,창원시 의창구,동읍,경상남도 창원시 의창구 동읍,35.1039906,128.7985464
'180101023521059,경상남도,창원시 의창구,대산면,경상남도 창원시 의창구 대산면,35.2325914,128.6312294
