버정거리총합,상호개수,교통사고건수,보호구역개수,화재발생건수,주유소명,주소,위도,경도
0.630252101,0.484848485,0.422356091,0.974683544,0.639344262,지에스칼텍스㈜ 풍암주유소,광주 남구 회재로 1208,35.1327564,126.8936243
0.56302521,0.454545455,0.408299866,1,0.62295082,남선(주)구도일주유소월드컵,광주 남구 회재로 1190 (주월동),35.1318402,126.89171
0.592436975,0.333333333,0.329986613,0.848101266,0.483606557,지에스칼텍스㈜ 봉선주유소,광주 남구 봉선2로 30,35.1254811,126.9099219
0.021008403,0,0,0,0.049180328,새롬주유소,광주 남구 산남로 678 (양과동),35.0785969,126.8650003
0.117647059,0.393939394,0.038821954,0.113924051,0.204918033,공항주유소,광주 광산구 상무대로 435-2  (신촌동),35.1267933,126.8162155
0.424369748,0.666666667,0.263721553,0.329113924,0.139344262,(유)모우리주유소,광주 광산구 소촌로 68 (소촌동),35.1505318,126.7938029
0.327731092,0.606060606,0.265060241,0.708860759,0.385245902,우리주유소,광주 광산구 목련로 225 (운남동),35.1725396,126.8222853
0.277310924,0.424242424,0.141900937,0.227848101,0.172131148,한진주유소,광주 광산구 송도로 244 (송정동),35.1360034,126.8036528
0.155462185,0.242424242,0.070281124,0.075949367,0.131147541,태평양주유소,광주 광산구 송도로 92 (황룡동),35.1149765,126.7889987
0.43697479,0.454545455,0.09103079,0.151898734,0.196721311,(주)평동제일주유소,광주 광산구 동곡로 552 (장록동),35.1345581,126.7741507
0.294117647,0.454545455,0.220883534,0.518987342,0.237704918,알라딘신창,광주 광산구 북문대로 399,35.1924747,126.8499876
0.121848739,0.090909091,0.004016064,0.012658228,0.016393443,국가대표주유소,광주 광산구 영광로 3497,35.1601457,126.6894018
0.042016807,0.090909091,0,0.012658228,0.049180328,천우주유소,광주 광산구 어등대로 50 (지평동),35.1530153,126.7371227
0.151260504,0.484848485,0.054886212,0.17721519,0.139344262,호대아름주유소,광주 광산구 어등대로 473,35.1516366,126.7746434
0.105042017,0.151515152,0.004016064,0.012658228,0.049180328,삼도주유소,광주 광산구 삼도로 327(도덕동),35.1640391,126.7005691
0.289915966,0.606060606,0.221552878,0.455696203,0.409836066,화산주유소,광주 광산구 북문대로 393 (신창동),35.1896547,126.8484485
0.050420168,0.090909091,0,0.025316456,0.057377049,빛그린주유소,광주 광산구 영광로 3797,35.1583626,126.7204088
0.18487395,0.363636364,0.062248996,0.012658228,0.098360656,낙원주유소,광주 광산구 동곡로 259 (복룡동),35.1099346,126.7801155
0.357142857,0.393939394,0.075635877,0.075949367,0.18852459,(주)버들주유소,광주광역시 광산구 동곡로 510(월전동),35.1210422,126.7726144
0.033613445,0.151515152,0.001338688,0.012658228,0.098360656,원우주유소,광주 광산구 동곡로 72 (본덕동),35.0892179,126.7726476
0.231092437,0.242424242,0.073627845,0.050632911,0.172131148,동곡농협주유소,광주 광산구 동곡로 383,35.1165896,126.7799338
0.348739496,0.575757576,0.260374833,0.734177215,0.385245902,프라임주유소,광주 광산구 목련로 216 (운남동),35.1716829,126.8213207
0.256302521,0.393939394,0.143908969,0.202531646,0.221311475,다온(주) 장미주유소,광주 광산구 송도로 205 (도산동),35.1325813,126.7952878
0.289915966,0.363636364,0.320615797,0.759493671,0.37704918,빛고을Self주유소,광주 광산구 하남대로 338 (신가동),35.1784492,126.8304943
0.256302521,0.424242424,0.302543507,0.632911392,0.418032787,반디석유운남점,광주 광산구 하남대로 364,35.1779949,126.8332937
