정류소명,정류소코드,경도,위도,권역
주전초등학교,27707,129.4569917,35.55858341,울산광역시
주전초등학교,27708,129.4570375,35.55863654,울산광역시
주전큰마을,27709,129.4569642,35.55563267,울산광역시
주전큰마을,27710,129.4570343,35.55509603,울산광역시
봉대산공원입구,27711,129.4546739,35.55343824,울산광역시
봉대산공원입구,27712,129.4550066,35.55347652,울산광역시
남목3동주민센터앞,27715,129.4310382,35.54501063,울산광역시
남목3동주민센터앞,27716,129.4312085,35.54538585,울산광역시
남목파출소,27717,129.4297482,35.54251134,울산광역시
남목파출소,27718,129.4298714,35.54246823,울산광역시
남목농협,27719,129.4267898,35.54206669,울산광역시
남목농협,27720,129.4269069,35.54201815,울산광역시
남목입구,27721,129.4254401,35.54099621,울산광역시
남목입구,27722,129.4257158,35.54086199,울산광역시
남목청구아파트,27723,129.430081,35.54468434,울산광역시
남목청구아파트,27724,129.4299885,35.54457796,울산광역시
남목한신아파트,27725,129.4299156,35.54547535,울산광역시
남목한신아파트,27726,129.4298808,35.54566752,울산광역시
남목초등학교,27727,129.4257949,35.54242596,울산광역시
남목초등학교,27728,129.4262509,35.54286467,울산광역시
서부노인회관,27730,129.4225582,35.54022994,울산광역시
서부노인회관,27731,129.4222822,35.5403236,울산광역시
남목우주아파트,27732,129.4232728,35.54132822,울산광역시
남목우주아파트,27733,129.4230252,35.54143337,울산광역시
강동해수탕앞,27901,129.4509135,35.61333456,울산광역시
강동해수탕앞,27902,129.450456,35.61351858,울산광역시
판지마을,27903,129.4559601,35.61225182,울산광역시
판지마을,27904,129.4559119,35.61235799,울산광역시
복성마을,27905,129.4557984,35.60820981,울산광역시
복성마을,27906,129.4560195,35.60820679,울산광역시
제전입구,27907,129.4571406,35.60685606,울산광역시
제전입구,27908,129.4570498,35.60660067,울산광역시
제전마을,27909,129.457705,35.60516078,울산광역시
제전마을,27910,129.4579857,35.60499759,울산광역시
우가축양장앞,27911,129.4621773,35.60229943,울산광역시
우가축양장앞,27912,129.4623293,35.6020384,울산광역시
윗우가마을,27913,129.4628661,35.59755231,울산광역시
윗우가마을,27914,129.4629417,35.59755391,울산광역시
우가마을,27915,129.462304,35.59397571,울산광역시
우가마을,27916,129.4623606,35.59394054,울산광역시
당사마을,27917,129.455916,35.5853245,울산광역시
당사마을,27918,129.4559991,35.58524123,울산광역시
동해초등학교앞,27919,129.4552447,35.58180681,울산광역시
동해초등학교앞,27920,129.4553036,35.58176574,울산광역시
금천마을,27921,129.452315,35.58028898,울산광역시
금천마을,27922,129.4526571,35.58045051,울산광역시
구암마을,27923,129.4524054,35.57517923,울산광역시
구암마을,27924,129.4525718,35.57539097,울산광역시
성골마을,27925,129.4518049,35.57216018,울산광역시
성골마을,27926,129.4518904,35.57223503,울산광역시
당사군부대,27927,129.4620281,35.58595726,울산광역시
당사군부대,27928,129.4621029,35.58596812,울산광역시
상평마을,30101,129.1216589,35.56214136,울산광역시
상평마을,30102,129.1218053,35.56224782,울산광역시
서울산보람병원,30103,129.1209842,35.55928466,울산광역시
서울산보람병원,30104,129.1217097,35.5599357,울산광역시
울산산업고등학교,30105,129.1176843,35.55374823,울산광역시
울산산업고등학교,30106,129.1177804,35.55378867,울산광역시
작천정입구,30107,129.1164788,35.55034523,울산광역시
작천정입구,30108,129.1167873,35.55052093,울산광역시
메가마트,30109,129.1152159,35.54771107,울산광역시
메가마트,30110,129.1155854,35.54798054,울산광역시
후평마을,30111,129.1262571,35.54140664,울산광역시
후평마을,30112,129.1261966,35.54130521,울산광역시
벌장,30113,129.1141635,35.54598488,울산광역시
벌장,30114,129.1143458,35.54591062,울산광역시
메가마트,30116,129.1122652,35.54281969,울산광역시
마산입구,30117,129.1098157,35.53978575,울산광역시
마산입구,30118,129.1101517,35.54011261,울산광역시
마산입구,30120,129.1098085,35.53956261,울산광역시
중남초등학교,30121,129.1083714,35.53717259,울산광역시
중남초등학교,30122,129.108418,35.53693028,울산광역시
대원그린아파트,30123,129.1049069,35.53259197,울산광역시
대원그린아파트,30124,129.1048769,35.53237488,울산광역시
공암,30125,129.1024332,35.53035442,울산광역시
공암,30126,129.1030025,35.53054116,울산광역시
언양정비,30127,129.1005317,35.52776002,울산광역시
언양정비,30128,129.1006467,35.52748723,울산광역시
신안입구,30129,129.0993844,35.52549975,울산광역시
신안입구,30130,129.0994137,35.52527216,울산광역시
삼남중학교,30131,129.0975107,35.52404388,울산광역시
삼남중학교,30132,129.0976489,35.52395502,울산광역시
지내,30133,129.0959077,35.51851801,울산광역시
지내,30134,129.096012,35.51855336,울산광역시
삼성SDI,30135,129.0954566,35.51196848,울산광역시
삼성SDI,30136,129.0957661,35.51228998,울산광역시
방기초등학교,30137,129.0921933,35.50698788,울산광역시
방기초등학교,30138,129.0922415,35.50686071,울산광역시
방기,30139,129.0903554,35.50559909,울산광역시
방기,30140,129.0894909,35.50545487,울산광역시
통도사,30141,129.08698,35.49158,양산시
통도사삼거리,30142,129.08698,35.49152,양산시
서울산보람병원,30143,129.1213506,35.56086296,울산광역시
서울산보람병원,30144,129.1210034,35.56103563,울산광역시
부일맨션,30145,129.1056829,35.53883093,울산광역시
부일맨션,30146,129.1057348,35.53879398,울산광역시
장제회관,30147,129.0826445,35.52454646,울산광역시
가천회관,30148,129.0906121,35.53164906,울산광역시
가천회관,30149,129.0906008,35.53184403,울산광역시
장제회관,30150,129.0825731,35.5245567,울산광역시
니프코,30151,129.0864541,35.59066009,울산광역시
니프코,30152,129.0857322,35.59128838,울산광역시
에코캡,30153,129.0832201,35.59517313,울산광역시
에코캡,30154,129.0827961,35.59537957,울산광역시
신영공업,30155,129.078637,35.5996845,울산광역시
신영공업,30156,129.0790331,35.59911603,울산광역시
가천,30157,129.0957724,35.52273934,울산광역시
가천,30158,129.0960355,35.52284318,울산광역시
벌장마을회관,30160,129.1169849,35.54525128,울산광역시
벌장마을회관,30161,129.1170703,35.54548874,울산광역시
석남사,30201,129.03941,35.61790422,울산광역시
석남사,30202,129.0393944,35.61774519,울산광역시
행정,30203,129.0463359,35.61640245,울산광역시
행정,30204,129.0462683,35.61649701,울산광역시
소야정,30205,129.0561633,35.61722891,울산광역시
소야정,30206,129.0560475,35.61733969,울산광역시
궁근정,30207,129.0672323,35.61612275,울산광역시
궁근정,30208,129.067275,35.61621258,울산광역시
신기,30209,129.0707914,35.61395638,울산광역시
신기,30210,129.0709381,35.61398449,울산광역시
장성,30211,129.0735292,35.61214898,울산광역시
장성,30212,129.0734923,35.61233438,울산광역시
상북농공단지,30213,129.0748495,35.61093114,울산광역시
상북농공단지,30214,129.0747583,35.61122985,울산광역시
양등입구,30215,129.0814496,35.60081781,울산광역시
양등입구,30216,129.0816076,35.6007074,울산광역시
궁평,30217,129.085629,35.59696156,울산광역시
궁평,30218,129.0856743,35.59710202,울산광역시
상북면주민센터,30219,129.0892525,35.59103213,울산광역시
상북면주민센터,30220,129.0893238,35.5911235,울산광역시
경의고등학교,30221,129.0931419,35.58784004,울산광역시
경의고등학교,30222,129.0928735,35.58821754,울산광역시
향산,30223,129.0962647,35.58571395,울산광역시
향산,30224,129.0964444,35.58581823,울산광역시
향산초등학교,30225,129.0989063,35.58212255,울산광역시
향산초등학교,30226,129.098866,35.58274613,울산광역시
면허시험장,30227,129.1008882,35.57759664,울산광역시
면허시험장,30228,129.1002767,35.57806251,울산광역시
능산,30229,129.1041007,35.57562265,울산광역시
능산,30230,129.1040259,35.57581903,울산광역시
청구골든,30231,129.1072409,35.57217085,울산광역시
청구골든,30232,129.1073984,35.57209659,울산광역시
천전입구,30233,129.10768,35.57084352,울산광역시
천전입구,30234,129.1078856,35.57082821,울산광역시
가지산온천,30235,129.0490925,35.62092516,울산광역시
경동청구,30237,129.1085788,35.5687902,울산광역시
경동청구,30238,129.1083787,35.56952832,울산광역시
남천교,30239,129.1225718,35.56336227,울산광역시
남천교,30240,129.1230047,35.56342966,울산광역시
언양알프스시장,30241,129.1242815,35.56288638,울산광역시
축협,30242,129.1247858,35.56295136,울산광역시
삽재,30243,129.0550487,35.63216748,울산광역시
삽재,30244,129.055152,35.632183,울산광역시
동호그린코아,30246,129.0715922,35.61844529,울산광역시
동호그린코아,30247,129.0717899,35.61835516,울산광역시
궁근정새동네,30248,129.068561,35.61817608,울산광역시
궁근정새동네,30249,129.0684359,35.61801583,울산광역시
살티,30251,129.0409018,35.6121024,울산광역시
살티,30252,129.0408965,35.61223877,울산광역시
배내입구,30253,129.0314326,35.59524705,울산광역시
배내입구,30254,129.0316165,35.5956069,울산광역시
이천마을입구,30256,129.0133297,35.54369004,울산광역시
주암마을입구,30257,129.0227503,35.56665368,울산광역시
주암마을입구,30258,129.0224146,35.56641714,울산광역시
이천마을입구,30259,129.0133298,35.54430416,울산광역시
철구소,30260,129.0125645,35.54678966,울산광역시
이천분교,30261,129.0127953,35.54047139,울산광역시
이천분교,30262,129.0127482,35.54154647,울산광역시
신불산자연휴양림앞,30263,129.0147555,35.55076385,울산광역시
신불산자연휴양림앞,30264,129.0148641,35.55103062,울산광역시
백련마을,30265,129.0084412,35.52332577,울산광역시
백련마을,30266,129.0083626,35.52338227,울산광역시
당산,30267,129.0109613,35.53607168,울산광역시
당산,30268,129.0108965,35.53616215,울산광역시
철구소,30269,129.012614,35.54572944,울산광역시
내리정마을,30270,129.0207476,35.56073538,울산광역시
내리정마을,30271,129.0209893,35.56074912,울산광역시
죽전마을,30272,129.010027,35.53137861,울산광역시
죽전마을,30273,129.0101883,35.53136734,울산광역시
배내정상,30274,129.0280281,35.57921954,울산광역시
배내정상,30275,129.0281312,35.57922629,울산광역시
활천입구,30301,129.1955573,35.70971379,울산광역시
활천입구,30302,129.1956808,35.70968338,울산광역시
가정마을,30303,129.1939363,35.69415072,울산광역시
가정마을,30304,129.1938139,35.69190254,울산광역시
미호,30305,129.1768057,35.67415462,울산광역시
미호입구(하동),30306,129.1769908,35.6743803,울산광역시
두서농공단지,30307,129.1741373,35.66809851,울산광역시
두서농공단지,30308,129.1745138,35.66819067,울산광역시
유촌입구,30309,129.1732792,35.66517404,울산광역시
유촌입구,30310,129.1735983,35.66502875,울산광역시
전읍,30311,129.1722583,35.66247574,울산광역시
전읍,30312,129.1727247,35.66276203,울산광역시
두광중학교,30313,129.1686507,35.65625881,울산광역시
두광중학교,30314,129.1690079,35.65639347,울산광역시
인보,30315,129.1592178,35.64336137,울산광역시
인보,30316,129.1605444,35.64292062,울산광역시
서하,30317,129.1580513,35.63864457,울산광역시
서하,30318,129.1582143,35.63872259,울산광역시
대정,30319,129.1582962,35.63502572,울산광역시
대정,30320,129.1583915,35.63510134,울산광역시
방말,30321,129.1576867,35.63075562,울산광역시
방말,30322,129.158126,35.63129949,울산광역시
구량천전,30323,129.1492874,35.61690732,울산광역시
구량천전,30324,129.1495324,35.61688605,울산광역시
반구대입구,30325,129.1472984,35.61392052,울산광역시
반구대입구,30326,129.1476028,35.61405701,울산광역시
진현,30327,129.1458965,35.61020783,울산광역시
진현,30328,129.1465908,35.61082576,울산광역시
옥동,30329,129.1442076,35.60695837,울산광역시
옥동,30330,129.1449458,35.60805581,울산광역시
고하,30331,129.1418893,35.6049992,울산광역시
고하입구,30332,129.1421962,35.60497572,울산광역시
반곡초등학교,30333,129.1399626,35.60275323,울산광역시
반곡초등학교,30334,129.140402,35.60298257,울산광역시
다개입구,30335,129.1375152,35.59955436,울산광역시
다개입구,30336,129.1384611,35.60041246,울산광역시
고속도휴게소,30337,129.1353693,35.59639017,울산광역시
고속도휴게소,30338,129.1360452,35.59712384,울산광역시
정거리,30339,129.1343201,35.5936503,울산광역시
정거리,30340,129.1346789,35.59412602,울산광역시
신화(태기)입구,30341,129.1333563,35.58767849,울산광역시
신화(태기)입구,30342,129.133718,35.58852268,울산광역시
고동골,30343,129.132137,35.58047812,울산광역시
고동골,30344,129.1326284,35.58177534,울산광역시
신흥마을,30345,129.1310231,35.57576338,울산광역시
신흥마을,30346,129.1311646,35.57550252,울산광역시
구언양버스터미널,30347,129.127018,35.56302983,울산광역시
구언양버스터미널,30348,129.1273734,35.56318761,울산광역시
고사골입구,30349,129.1525472,35.62279199,울산광역시
고사골입구,30350,129.152756,35.62270828,울산광역시
계명마을,30351,129.1962847,35.71236267,울산광역시
계명마을,30352,129.1963522,35.71229562,울산광역시
대곡박물관입구,30353,129.1501577,35.61741272,울산광역시
대곡박물관입구,30354,129.1501006,35.61730727,울산광역시
대현마을회관,30355,129.1542206,35.61701896,울산광역시
대현마을회관,30356,129.1542507,35.61696667,울산광역시
대곡박물관,30357,129.168435,35.61880606,울산광역시
대곡박물관,30358,129.1684489,35.61870669,울산광역시
진현마을,30360,129.1500804,35.61273609,울산광역시
진현마을,30361,129.1500959,35.61280002,울산광역시
울산암각화박물관,30362,129.1700785,35.60859985,울산광역시
KCC산업단지입구,30363,129.1952984,35.70346117,울산광역시
도성암,30364,129.1953033,35.700663,울산광역시
두서면주민센터,30365,129.1615072,35.64656418,울산광역시
두서면주민센터,30366,129.1609069,35.64543851,울산광역시
장천마을,30367,129.1643337,35.61840063,울산광역시
장천마을,30368,129.1644169,35.61835167,울산광역시
정거리마을,30370,129.1331541,35.59547355,울산광역시
정거리마을,30371,129.1333035,35.59559327,울산광역시
고중마을,30372,129.1292995,35.60260367,울산광역시
고중마을,30373,129.1295363,35.6027157,울산광역시
관정마을,30374,129.1312068,35.58842153,울산광역시
관정마을,30375,129.1311092,35.58850057,울산광역시
신화마을,30376,129.1271874,35.58833285,울산광역시
신화마을,30377,129.1271036,35.58845535,울산광역시
평리마을,30378,129.1317468,35.59808141,울산광역시
평리마을,30379,129.1319351,35.59805526,울산광역시
암각화입구주차장,30380,129.1572897,35.61263147,울산광역시
암각화입구주차장,30381,129.1579493,35.61250896,울산광역시
노서마을,30383,129.153297,35.64300415,울산광역시
노서마을,30384,129.1532609,35.64309828,울산광역시
하선필,30385,129.1367141,35.65047336,울산광역시
하선필,30386,129.1367478,35.65054485,울산광역시
중선필,30387,129.1329297,35.65118024,울산광역시
중선필,30388,129.1329042,35.65126066,울산광역시
선필삼거리,30389,129.1245838,35.65859282,울산광역시
선필삼거리,30390,129.1246601,35.65862005,울산광역시
상선필,30391,129.1245533,35.66389849,울산광역시
상선필,30392,129.1246486,35.66384838,울산광역시
다개사입구,30393,129.1262235,35.60577687,울산광역시
언양임시시외터미널앞,30401,129.130319,35.56260369,울산광역시
언양임시시외터미널앞,30402,129.1303999,35.56269614,울산광역시
언양임시시외터미널,30403,129.1299952,35.5624683,울산광역시
언양임시시외터미널,30404,129.1298886,35.56234675,울산광역시
언양고등학교,30405,129.1327004,35.56099925,울산광역시
언양고등학교,30406,129.1330172,35.56088633,울산광역시
어음하리,30407,129.1331663,35.55920315,울산광역시
어음하리,30408,129.1330605,35.55953929,울산광역시
울주도서관,30409,129.1372864,35.55806197,울산광역시
울주도서관,30410,129.1372412,35.55818294,울산광역시
언양자동차학원,30411,129.1405209,35.55631399,울산광역시
언양자동차학원,30412,129.139635,35.55690811,울산광역시
장촌상리,30413,129.1488595,35.5498089,울산광역시
장촌상리,30414,129.1486843,35.54991595,울산광역시
장촌,30415,129.1517433,35.54906503,울산광역시
장촌,30416,129.1522251,35.54909473,울산광역시
공촌,30417,129.1627777,35.54966837,울산광역시
공촌,30418,129.1628891,35.54981326,울산광역시
대방아파트,30419,129.1671048,35.54943591,울산광역시
대방아파트,30420,129.1668189,35.54947836,울산광역시
반송,30421,129.1701166,35.55017819,울산광역시
반송,30422,129.1700852,35.5502914,울산광역시
효성앞,30423,129.1760039,35.55275391,울산광역시
효성앞,30424,129.1752382,35.55252331,울산광역시
반천,30425,129.1784586,35.55426414,울산광역시
반천,30426,129.1781369,35.55414267,울산광역시
반천초등학교,30427,129.1819434,35.5567091,울산광역시
반천초등학교,30428,129.1813385,35.5563506,울산광역시
미연,30429,129.1839233,35.558953,울산광역시
미연,30430,129.1842939,35.55944369,울산광역시
반천현대아파트입구,30431,129.1869001,35.56265612,울산광역시
반천현대아파트입구,30432,129.1876169,35.56290849,울산광역시
무동,30433,129.1940838,35.56448562,울산광역시
무동,30434,129.1900024,35.56342137,울산광역시
반천현대아파트,30435,129.1899969,35.55892478,울산광역시
우성스마트시티뷰,30436,129.1284936,35.55896478,울산광역시
대리마을,30437,129.1720079,35.66347703,울산광역시
대리마을,30438,129.1719427,35.66342908,울산광역시
관음사입구,30439,129.1682221,35.66748978,울산광역시
관음사입구,30440,129.1682213,35.66730021,울산광역시
제실입구,30441,129.1687671,35.67039513,울산광역시
제실입구,30442,129.1686676,35.67038683,울산광역시
상동고개,30443,129.1659208,35.67577595,울산광역시
상동고개,30444,129.1658411,35.67574184,울산광역시
상동회관,30445,129.1631903,35.68587283,울산광역시
상동회관,30446,129.1632581,35.68598605,울산광역시
미호중동,30447,129.1721301,35.67920387,울산광역시
미호중동,30448,129.1720942,35.67931371,울산광역시
반천산업단지입구,30449,129.1604744,35.5493495,울산광역시
반천산업단지입구,30450,129.1609228,35.54929282,울산광역시
(주)로파,30451,129.151063,35.55704908,울산광역시
(주)동영코엘스,30453,129.1446301,35.56120824,울산광역시
(주)SLT,30455,129.1450311,35.56558494,울산광역시
(주)탑아이엔디,30457,129.1535568,35.56223368,울산광역시
반천현대아파트,30458,129.1896481,35.55920009,울산광역시
반천마을,30461,129.1786778,35.5533488,울산광역시
반천마을,30462,129.17893,35.55332004,울산광역시
예비군훈련장입구,30463,129.1816793,35.55091664,울산광역시
예비군훈련장입구,30464,129.1817663,35.55101179,울산광역시
동문굿모닝힐,30465,129.1314772,35.55816212,울산광역시
동문굿모닝힐,30466,129.1307671,35.55744448,울산광역시
우성스마트시티뷰,30467,129.1294374,35.55945624,울산광역시
무거실버복지관,30490,129.2538728,35.53551013,울산광역시
덕계시장앞,30500,129.1480967,35.36942133,양산시
울산구치소입구,30501,129.2494523,35.53272503,울산광역시
율리공영차고지종점,30503,129.246955,35.52961471,울산광역시
율리공영차고지,30504,129.2468634,35.52952037,울산광역시
영해마을,30507,129.2448777,35.52555348,울산광역시
영해마을,30508,129.2451332,35.5255588,울산광역시
문수초등학교앞,30509,129.2422714,35.51987754,울산광역시
문수초등학교앞,30510,129.2424851,35.51981177,울산광역시
율현마을,30511,129.236593,35.50957585,울산광역시
율현마을,30512,129.2367832,35.50919311,울산광역시
대복입구울산예고,30513,129.217036,35.48410884,울산광역시
대복입구울산예고,30514,129.2173677,35.48420333,울산광역시
신진자동차학원앞,30515,129.2185595,35.48124738,울산광역시
신진자동차학원앞,30516,129.2192745,35.48077583,울산광역시
오복마을,30517,129.2195041,35.47500669,울산광역시
오복마을,30518,129.2194499,35.47418177,울산광역시
웅촌,30519,129.2086445,35.46422266,울산광역시
웅촌,30520,129.2087556,35.46405392,울산광역시
대진,30521,129.2055141,35.45631487,울산광역시
대진,30522,129.2057094,35.45587463,울산광역시
하대마을,30523,129.2011749,35.45019676,울산광역시
하대마을,30524,129.2010394,35.44940972,울산광역시
중대마을,30525,129.1973961,35.4445001,울산광역시
중대마을,30526,129.1976564,35.44449523,울산광역시
상대마을,30527,129.1920494,35.43917218,울산광역시
상대마을,30528,129.1919924,35.43868361,울산광역시
울산컨트리클럽앞,30529,129.1904834,35.43671569,울산광역시
울산컨트리클럽앞,30530,129.1906486,35.43651219,울산광역시
웅비공업지구,30531,129.1899219,35.43350458,양산시
웅비공업지구,30532,129.1903285,35.43429955,양산시
한창제지 앞,30533,129.1867724,35.43046849,양산시
한창제지 앞,30534,129.187636,35.43068259,양산시
용당마을,30535,129.1832399,35.4273076,양산시
용당마을,30536,129.1835393,35.42734062,양산시
편들마을,30537,129.1812987,35.42496813,양산시
편들마을,30538,129.1815923,35.4249914,양산시
북부마을,30539,129.1758315,35.41948343,양산시
북부마을,30540,129.1764926,35.41995342,양산시
서창동행정복지센터,30541,129.171662,35.41545646,양산시
서창동행정복지센터,30542,129.1734346,35.4169777,양산시
농협은행웅상지점,30544,129.1711794,35.41480244,양산시
개운중.효암고,30545,129.1691025,35.41323523,양산시
개운중.효암고,30546,129.1689035,35.41282995,양산시
새웅상요양병원,30547,129.1667124,35.41071824,양산시
새웅상요양병원,30548,129.1669959,35.41089746,양산시
그랜드볼링장,30549,129.1652987,35.40794552,양산시
그랜드볼링장,30550,129.1654964,35.4080157,양산시
웅상중앙병원,30551,129.1648067,35.40619015,양산시
웅상중앙병원,30552,129.1647414,35.40535015,양산시
명동마을,30553,129.1628237,35.39981582,양산시
명동마을,30554,129.1626788,35.39878442,양산시
웅상문화체육센터입구,30555,129.1612575,35.39758885,양산시
주진마을,30557,129.1584434,35.39245679,양산시
주진마을,30558,129.1586749,35.39243238,양산시
웅상도서관,30559,129.1571591,35.38997712,양산시
웅상도서관,30560,129.1571948,35.38959441,양산시
혜인병원,30561,129.1553373,35.38521257,양산시
혜인병원,30562,129.1555102,35.38489725,양산시
신명마을,30563,129.1548772,35.38264945,양산시
신명마을,30564,129.155093,35.38256383,양산시
덕계마을(덕계다리),30565,129.1540958,35.37747304,양산시
덕계마을(덕계다리),30566,129.1541163,35.37707325,양산시
덕계사거리,30567,129.1518988,35.37524519,양산시
덕계사거리,30568,129.1517701,35.37452693,양산시
덕계메가마트,30569,129.1497302,35.37308099,양산시
덕계메가마트,30570,129.1501971,35.3731036,양산시
덕계상설시장,30571,129.1484465,35.37116482,양산시
덕계상설시장,30572,129.148473,35.37016248,양산시
양산롯데캐슬입구,30573,129.1591292,35.39407142,양산시
양산롯데캐슬입구,30574,129.1598032,35.39501492,양산시
월평삼거리,30577,129.141047,35.35834618,부산광역시
월평삼거리,30578,129.1413512,35.35843274,부산광역시
창기마을,30583,129.1224281,35.33413399,양산시
창기마을,30584,129.1228666,35.3342726,양산시
울주군청,30585,129.2432278,35.52178932,울산광역시
울주군청,30586,129.2435683,35.52214116,울산광역시
울주군청정문,30587,129.2423636,35.52330096,울산광역시
울주군청정문,30588,129.2423417,35.52320676,울산광역시
두구동입구,30591,129.10301,35.29765,부산광역시
"금정체육공원,경륜장입구",30593,129.0986469,35.29170851,부산광역시
"금정체육공원,경륜장입구",30594,129.0988406,35.29154024,부산광역시
노포동역,30595,129.0943299,35.28350977,부산광역시
노포동역,30596,129.094672,35.28340565,부산광역시
문수실버복지관,30597,129.2515703,35.53490015,울산광역시
웅상문화체육센터앞,30599,129.1606368,35.39660143,양산시
학성초등학교,30601,129.3444963,35.55963307,울산광역시
학성초등학교,30602,129.3431562,35.55923405,울산광역시
종합운동장앞,30603,129.3502081,35.56061049,울산광역시
종합운동장앞,30604,129.3491417,35.56085549,울산광역시
농심메가마트앞,30605,129.3559454,35.56063818,울산광역시
농심메가마트앞,30606,129.3559253,35.56090474,울산광역시
효문사거리,30609,129.3635697,35.56130862,울산광역시
효문사거리,30610,129.3591032,35.56126039,울산광역시
동신공업사앞,30611,129.3692691,35.56061719,울산광역시
합동공업사,30612,129.3680976,35.56100659,울산광역시
효정고등학교입구,30613,129.3734066,35.56003431,울산광역시
효정고등학교입구,30614,129.3726582,35.56041833,울산광역시
현대출고 사무소앞,30615,129.3758526,35.55933836,울산광역시
현대출고 사무소앞,30616,129.37559,35.55967449,울산광역시
아랫율동,30617,129.379093,35.55667177,울산광역시
아랫율동,30618,129.3792578,35.55694153,울산광역시
현대자동차2공장,30619,129.3814236,35.55275555,울산광역시
현대자동차2공장,30620,129.3809364,35.55431723,울산광역시
양정힐스테이트앞,30621,129.3831346,35.54904384,울산광역시
양정힐스테이트앞,30622,129.3827088,35.5507663,울산광역시
현대자동차 정문,30623,129.3851753,35.54215549,울산광역시
현대자동차 정문,30624,129.3847909,35.54446706,울산광역시
현대자동차4공장앞,30625,129.3870296,35.53846442,울산광역시
현대자동차4공장앞,30626,129.3863216,35.54024134,울산광역시
신전,30627,129.3894475,35.53470865,울산광역시
신전,30628,129.3888361,35.53618443,울산광역시
성원상떼빌앞,30629,129.3929863,35.53090381,울산광역시
성원상떼빌앞,30630,129.3931102,35.53109834,울산광역시
염포동,30631,129.3969948,35.52780181,울산광역시
염포동,30632,129.3962633,35.52873347,울산광역시
성내,30634,129.3991887,35.52578197,울산광역시
명촌동입구,30641,129.3586316,35.56086668,울산광역시
동일2차아파트,30643,129.149234,35.37246167,양산시
동일2차아파트,30644,129.1493743,35.37184157,양산시
평산동행정복지센터,30651,129.1476828,35.38317612,울산광역시
평산동행정복지센터,30652,129.1480648,35.38321042,울산광역시
봉우아파트,30653,129.1420877,35.38785243,울산광역시
봉우아파트,30654,129.1423286,35.38806072,울산광역시
현대출고교차로,30660,129.3771773,35.55998144,울산광역시
현대출고교차로,30661,129.3766801,35.56055327,울산광역시
효문교차로,30662,129.3742718,35.5719866,울산광역시
효문교차로,30663,129.3740539,35.57132975,울산광역시
신복로터리,30701,129.2625933,35.55110632,울산광역시
신복로터리,30702,129.2623698,35.55070391,울산광역시
신복로터리,30703,129.2628406,35.54922407,울산광역시
신복로터리,30704,129.2630363,35.54883111,울산광역시
울산대학교후문,30705,129.2611328,35.54618549,울산광역시
울산대학교후문,30706,129.2619814,35.54681272,울산광역시
울산대학교앞,30707,129.2594616,35.54285132,울산광역시
울산대학교앞,30708,129.2603063,35.54375518,울산광역시
울산과학대학앞,30711,129.257087,35.53994658,울산광역시
울산과학대학앞,30712,129.2574403,35.53979985,울산광역시
문수경기장입구,30713,129.254283,35.53669209,울산광역시
우신고등학교입구,30714,129.2553219,35.53743484,울산광역시
우신고등학교입구,30717,129.2549863,35.53752865,울산광역시
옥현주공2단지앞,30719,129.2614181,35.54358597,울산광역시
옥현주공2단지앞,30720,129.2616304,35.54324431,울산광역시
서동시장,30901,129.3470304,35.58083876,울산광역시
서동시장,30902,129.3473175,35.58054669,울산광역시
삼일초등학교앞,30903,129.3434298,35.5804139,울산광역시
삼일초등학교앞,30904,129.3446622,35.58050603,울산광역시
삼익세라믹앞,30905,129.3413069,35.57773183,울산광역시
삼익세라믹앞,30906,129.3414819,35.57719834,울산광역시
혜인학교,30907,129.3382465,35.57424769,울산광역시
혜인학교,30908,129.33928,35.57466695,울산광역시
약사동행정복지센터앞,30909,129.3353033,35.57211667,울산광역시
약사동행정복지센터앞,30910,129.335622,35.57195593,울산광역시
남운아파트,30911,129.330617,35.56875254,울산광역시
남운아파트,30912,129.3300814,35.56749008,울산광역시
동덕현대아파트앞,30913,129.3282397,35.56520618,울산광역시
동덕현대아파트앞,30914,129.3287443,35.56535894,울산광역시
복산1동행정복지센터앞,30915,129.3258185,35.56315863,울산광역시
복산1동행정복지센터앞,30916,129.3258092,35.56285899,울산광역시
북정아파트앞,30917,129.322555,35.56252835,울산광역시
북정아파트앞,30918,129.322666,35.56225288,울산광역시
성안입구,30919,129.3199866,35.56201369,울산광역시
성안입구,30920,129.3200761,35.56172363,울산광역시
우정아이파크,30921,129.309978,35.56214853,울산광역시
우정아이파크,30922,129.3101,35.56187498,울산광역시
울산교육청,30923,129.3029022,35.56182934,울산광역시
울산교육청,30924,129.3040651,35.56148387,울산광역시
함월고등학교,30925,129.297442,35.55968517,울산광역시
함월고등학교,30926,129.2976415,35.55944686,울산광역시
중앙고입구,30927,129.2838691,35.55774496,울산광역시
중앙고입구,30928,129.2838915,35.55741677,울산광역시
좋은삼정병원앞,30929,129.2684714,35.55247602,울산광역시
울산미즈병원,30930,129.2696369,35.55250163,울산광역시
남운프라자,30931,129.2664894,35.55194097,울산광역시
남운프라자,30932,129.2667184,35.55171123,울산광역시
농수산물종합유통센터후문,30933,129.3555815,35.58080876,울산광역시
농수산물종합유통센터후문,30934,129.3577602,35.58051993,울산광역시
테크노파크입구,30935,129.2815334,35.55808825,울산광역시
테크노파크입구,30936,129.2811047,35.55770868,울산광역시
울산교육청,30937,129.3037928,35.56243947,울산광역시
