지역,상호,타입,주소,위도,경도
울산광역시,청송주유소,주유소,울산 울주군 온산읍 덕신로 241,35.433782,129.3079673
울산광역시,그린주유소,주유소,울산 울주군 온산읍 온산로 256,35.4636775,129.3341799
울산광역시,한성주유소,주유소,울산 울주군 웅촌면 곡천검단로 207,35.4558102,129.1876417
울산광역시,온산주유소,주유소,울산 울주군 온산읍 공단로 33,35.4079374,129.3450657
울산광역시,합동주유소,주유소,울산 울주군 온양읍 온양로 108,35.4097902,129.2833905
울산광역시,청운주유소,주유소,울산 울주군 상북면 삽재로 72,35.6219933,129.0635037
울산광역시,갑주유소,주유소,울산 울주군 삼남면 반구대로 640,35.5500447,129.116889
울산광역시,남주유소,주유소,울산 울주군 삼남면 중남로 100,35.5399651,129.1103532
울산광역시,동남물류주유소,주유소,울산 울주군 온산로 698,35.4894616,129.308058
울산광역시,(주)이에스앤알 울산지점주유소,주유소,울산 울주군 온산읍 덕신로 56,35.4360258,129.2899157
울산광역시,제일주유소,주유소,울산 울주군 청량면 온산로 634,35.4837139,129.3088111
울산광역시,나사주유소,주유소,울산 울주군 서생면 해맞이로 1129,35.3563449,129.3461075
울산광역시,차사랑주유소,주유소,울산 울주군 청량면 온산로 317,35.466986,129.3294618
울산광역시,새한주유소,주유소,울산 울주군 두동면 계명로 148,35.7176051,129.2026258
울산광역시,현대오일뱅크㈜직영 언양고속셀프주유소,주유소,울산 울주군 언양읍 언양로 106,35.5579968,129.1370684
울산광역시,덕하주유소,주유소,울산 울주군 청량면 온산로 704,35.4899707,129.3081588
울산광역시,명산로주유소,주유소,울산 울주군 서생면 천산로 325,35.3415415,129.3016729
울산광역시,구동주유소,주유소,울산 울주군 서생면 천산로 229,35.3458174,129.2936955
울산광역시,신촌주유소,주유소,울산 울주군 청량면 온산로 405,35.4681936,129.3199494
울산광역시,동남주유소,주유소,울산 울주군 온양읍 광청로 305,35.4391727,129.2285256
울산광역시,강변주유소,주유소,울산 울주군 삼남면 중평로 85,35.5624454,129.1216156
울산광역시,부성주유소,주유소,울산 울주군 삼동면 삼동로 1262,35.5103094,129.1888737
울산광역시,울산컨트리주유소,주유소,울산 울주군 웅촌면 웅촌로 29,35.43814,129.1912611
울산광역시,SK행복충전 남울산LPG충전소,충전소,울산 남구 산업로 144 (상개동),35.5090374,129.3222611
울산광역시,명진가스(주)삼산지점충전소,충전소,울산 남구 삼산로 394 (삼산동),35.5394877,129.3502636
울산광역시,새울산가스충전소,충전소,울산 남구 산업로 477 (여천동),35.5336848,129.3503736
울산광역시,개인택시복지충전소,충전소,울산 남구 남산로 209 (무거동),35.545564,129.2916258
울산광역시,울산LPG충전소,충전소,울산 남구 장생포로 5 (여천동),35.5204608,129.3441701
울산광역시,울산개인택시제1충전소,충전소,울산 남구 수암로155번길 4-5 (야음동),35.5274524,129.3241916
울산광역시,대양제2충전소,충전소,울산 남구 남산로 231 (무거동),35.5443869,129.2939812
울산광역시,(주)옥동엘피지수소복합충전소,충전소,울산 남구 남부순환도로 465,35.5222727,129.2915127
울산광역시,(주)남산가스충전소,충전소,울산 남구 남산로 239 (신정동),35.5444802,129.2947756
울산광역시,대양제1충전소,충전소,울산 남구 화합로 18 (여천동),35.5271512,129.3436852
울산광역시,울산두왕LPG충전소,충전소,울산 남구 두왕로 61 (두왕동),35.5087478,129.308396
울산광역시,SK행복충전 울산제일충전소,충전소,울산 남구 번영로 104 (달동),35.5349524,129.3309039
울산광역시,SK행복충전 SK울산충전소,충전소,울산 남구 번영로 242 (삼산동),35.5467663,129.3246139
울산광역시,SK행복충전 동구LPG충전소,충전소,울산 동구 봉수로 36 (방어동),35.4908606,129.4174489
울산광역시,SK행복충전 태평양LPG충전소,충전소,울산 북구 산업로 1711 (중산동),35.6628816,129.3533928
울산광역시,대양충전소,충전소,울산 북구 산업로 1454 (신천동),35.6375973,129.3472322
울산광역시,연암대성충전소,충전소,울산 북구 안기번득길 95 (진장동),35.5800566,129.3559873
울산광역시,경동가스충전소,충전소,울산 북구 북부순환도로 1165 (연암동),35.5809887,129.3576557
울산광역시,(주)아성에너지,충전소,울산 북구 효자로 1 (효문동),35.5613951,129.3674972
울산광역시,연암LPG충전소,충전소,울산 북구 무룡1로 105-1 (연암동),35.5782773,129.3706614
울산광역시,동양가스산업(주)오복충전소,충전소,울산 울주군 웅촌면 웅촌로 656,35.4857798,129.2183435
울산광역시,(주)신일복합충전소,충전소,울산 울주군 웅촌면 웅촌로 490,35.471737,129.21845
울산광역시,SK행복충전 상대LPG충전소,충전소,울산 울주군 웅촌면 웅촌로 20,35.437064,129.1913378
울산광역시,채움충전소,충전소,울산 울주군 온양읍 남창로 379,35.4142514,129.2708117
울산광역시,통도IC충전소,충전소,울산 울주군 삼남면 반구대로 42,35.5018092,129.0929725
울산광역시,온산LPG충전소,충전소,울산 울주군 온산읍 덕신로 490,35.439693,129.3326749
울산광역시,청량가스충전소,충전소,울산 울주군 청량면 남창로 1069,35.4699719,129.2922998
울산광역시,(주)온양유류,충전소,울산 울주군 온양읍 남창로 742,35.4420485,129.284757
울산광역시,만수르에너지충전소,충전소,울산 울주군 삼남면 반구대로 498,35.5380581,129.1122953
울산광역시,문수가스충전소,충전소,울산광역시 울주군 웅촌면 웅촌로 725,35.4880601,129.2248435
울산광역시,(주)정우에너지 입암충전소,충전소,울산 울주군 범서읍 울밀로 2336,35.57204,129.2103164
울산광역시,울산가스충전소,충전소,울산 울주군 언양읍 반구대로 960,35.5752652,129.1314134
울산광역시,언양가스충전소,충전소,울산 울주군 언양읍 언양로 102,35.5581786,129.1366187
울산광역시,㈜오일석유 언양(서울)주유소/충전소,충전소,울산 울주군 언양읍 경부고속도로 44,35.5979401,129.1418356
울산광역시,태화가스충전소,충전소,울산 중구 북부순환도로 165,35.5670688,129.3155818
울산광역시,우정혁신도시충전소,충전소,울산 중구 성안로 131 (성안동),35.5724884,129.3144953
